,Corpus,Clean,UniqueClean
63,"PhD in statistics or one of the quantitative social sciences 5+ years of experience doing hands-on, statistics-intensive work Solid experience working in a consulting statistician capacity  ideating with clients, manifesting good communication skills, balancing multiple projects Broad, solid knowledge of statistics with depth in one or more areas such as survey design/analysis, econometrics, or causal inference Flair for Exploratory Data Analysis Knowledge of core machine learning methods Ability and eagerness to keep abreast of data-intensive developments in such fields as text analysis, social network analysis, Computational Social Science  To apply Apply with a letter explaining why you are interested in this role and expanding upon your qualifications.  Please include a full CV and two writing samples, ideally sole- or first-authored.  One sample should be shorter  i. e. , <1000 words  and one longer  i. e. , >2000 words .   Participates in discussions of research agendas of other R&I centers; help ideate project ideas Help articulate the art of the possible; translate high-level research goals into the design of analytical projects Help establish timelines; assist in the management of the data science groupâs portfolio of projects Peer review and help ensure the scientific quality and business relevance of the teamâs work products Review team membersâ code as appropriate Coach analysts in how to effectively communicate the results of their work in written and visual form Help mentor junior data scientists; help them cultivate analytical and statistical skills Serve as one of the groupâs senior âsounding boardsâ, helping think through business, conceptual, and technical issues Assist the team leader triage or refine project ideas based on feasibility, resource requirements, generalizability, relevance, etc Suggest refinements of requests from other R&I leaders Monitor project work for quality assurance and call attention to coding or methodological issues Ensure that analytical results are being appropriately interpreted, communicated, and documented Coach non-data science R&I members on the âart of the possibleâ to address their âproblem statementâ and derive insights Help foster a culture of creativity & experimentation  Qualifications and Work Experience  ",phd statistics one quantitative social sciences handson statisticsintensive solid consulting statistician capacity ideating clients manifesting good communication balancing multiple projects broad solid statistics depth one areas survey designanalysis econometrics causal inference flair exploratory data analysis core machine methods eagerness keep abreast dataintensive developments fields text analysis social network analysis computational social science apply apply letter explaining interested role expanding upon qualifications please include full cv two writing samples ideally sole firstauthored one sample shorter e words one longer e words participates discussions research agendas ri centers help ideate project ideas help articulate art possible translate highlevel research goals design analytical projects help establish timelines assist management data science groups portfolio projects peer review help scientific business relevance teams products review team members code appropriate coach analysts effectively communicate results written visual form help mentor junior data scientists help cultivate analytical statistical serve one groups senior sounding boards helping think business conceptual technical issues assist team leader triage refine project ideas based feasibility resource generalizability relevance suggest refinements requests ri leaders monitor project assurance call attention coding methodological issues analytical results appropriately interpreted communicated documented coach nondata science ri members art possible address problem statement derive insights help foster culture creativity experimentation qualifications,phd statistics one quantitative social sciences handson statisticsintensive solid consulting statistician capacity ideating clients manifesting good communication balancing multiple projects broad depth areas survey designanalysis econometrics causal inference flair exploratory data analysis core machine methods eagerness keep abreast dataintensive developments fields text network computational science apply letter explaining interested role expanding upon qualifications please include full cv two writing samples ideally sole firstauthored sample shorter e words longer participates discussions research agendas ri centers help ideate project ideas articulate art possible translate highlevel goals design analytical establish timelines assist management groups portfolio peer review scientific business relevance teams products team members code appropriate coach analysts effectively communicate results written visual form mentor junior scientists cultivate statistical serve senior sounding boards helping think conceptual technical issues leader triage refine based feasibility resource generalizability suggest refinements requests leaders monitor assurance call attention coding methodological appropriately interpreted communicated documented nondata address problem statement derive insights foster culture creativity experimentation
64," VRA 30% or more disabled Persons with Disabilities CTAP ICTAP    Use survey methods in order to design, conduct and analyze surveys using statistical software packages.  Assist with planning work schedules, assignments and communication strategies are utilized to ensure team performances and cost efficiencies.  Assist with communicate progress of data collection operations to management and other staff.  Assist with the analysis, review and interpretation of survey data and present the data to others outside the unit or organization   VRA 30% or more disabled Persons with Disabilities CTAP ICTAP  U. S.  citizen.  Suitable for Federal employment.  Registered for Selective Service, if applicable.   www. sss. gov  You may be required to complete a financial disclosure  OGE-450 .  Time-in-grade requirements must be met by the announcement closing date.  ",vra disabled persons disabilities ctap ictap use survey methods order design conduct analyze surveys statistical software packages assist planning schedules assignments communication strategies utilized team performances cost efficiencies assist communicate progress data collection operations management staff assist analysis review interpretation survey data present data others outside unit organization vra disabled persons disabilities ctap ictap u citizen suitable federal employment registered selective service applicable www sss gov may complete financial disclosure oge timeingrade must met announcement closing date,vra disabled persons disabilities ctap ictap use survey methods order design conduct analyze surveys statistical software packages assist planning schedules assignments communication strategies utilized team performances cost efficiencies communicate progress data collection operations management staff analysis review interpretation present others outside unit organization u citizen suitable federal employment registered selective service applicable www sss gov may complete financial disclosure oge timeingrade must met announcement closing date
65,"Master's Degree in Biostatistics, Statistics, or a closely related field required 3+ years of related experience required  Master's Degree in Biostatistics, Statistics, or a closely related field required 3+ years of related experience required  ",masters degree biostatistics statistics closely masters degree biostatistics statistics closely,masters degree biostatistics statistics closely
66," Masterâs Degree in Statistics or Biostatistics.  8+ years of as a statistician in academia or in the biopharmaceutical or diagnostics industry.  Proficiency in statistical programming language R or SAS.     Lead the design and data analysis of analytical and clinical validation studies on novel next generation sequencing-based companion diagnostic devices for oncology.  Provide key contributions to the analytical and clinical studies in the program, including but not limited to protocol development, statistical analysis plans, and data reporting.  Contribute to the planning and delivery of key analytical or clinical components of regulatory submissions, including but not limited to Q-subs, PMA, and sPMA.  Provide strategic contributions in addressing statistical issues from challenges to the company's products.  Represent Biostatistics in key regulatory meetings.  Develop innovative and creative statistical and technical solutions to complex problems.  Maintain statistics quality standards throughout the study process and statistical accuracy in all documents pertaining to the study.  Ensure statistical work is completed in accordance with established timeframes.  Serve as a resource for less experienced Biostatisticians.  Track biostatistics activity deliverables.  Collaborate with laboratory scientists, technologists and the Regulatory team on study design, planning, data preparation, programming, analysis and presentation of results.  Draft study protocols and issue final reports on these studies.  Maintain availability to the wider FMI business for statistical interpretation and analysis.  Solicit feedback and communicate study results within FMI and to external stakeholders.  Other duties as assigned.    ",masters degree statistics biostatistics statistician academia biopharmaceutical diagnostics industry proficiency statistical programming language r sas lead design data analysis analytical clinical validation novel next generation sequencingbased companion diagnostic devices oncology key contributions analytical clinical program limited protocol development statistical analysis plans data reporting contribute planning delivery key analytical clinical components regulatory submissions limited qsubs pma spma strategic contributions addressing statistical issues challenges companys products represent biostatistics key regulatory meetings develop innovative creative statistical technical solutions complex problems maintain statistics standards throughout study process statistical accuracy documents pertaining study statistical completed accordance established timeframes serve resource less experienced biostatisticians track biostatistics activity deliverables collaborate laboratory scientists technologists regulatory team study design planning data preparation programming analysis presentation results draft study protocols issue final reports maintain availability wider fmi business statistical interpretation analysis solicit feedback communicate study results within fmi external stakeholders duties assigned,masters degree statistics biostatistics statistician academia biopharmaceutical diagnostics industry proficiency statistical programming language r sas lead design data analysis analytical clinical validation novel next generation sequencingbased companion diagnostic devices oncology key contributions program limited protocol development plans reporting contribute planning delivery components regulatory submissions qsubs pma spma strategic addressing issues challenges companys products represent meetings develop innovative creative technical solutions complex problems maintain standards throughout study process accuracy documents pertaining completed accordance established timeframes serve resource less experienced biostatisticians track activity deliverables collaborate laboratory scientists technologists team preparation presentation results draft protocols issue final reports availability wider fmi business interpretation solicit feedback communicate within external stakeholders duties assigned
67," Excellent analytical skills, with the ability to process scientific and medical data Able to work independently Excellent knowledge of statistical programming Expertise in manipulating and analyzing SAS data Ability to identify data issues, present problems, and implement solutions.  Capability of communicating technical concepts clearly, concisely, and understandably to non-statistical colleagues Good leadership, organizational and time management skills, with the ability to multi-task Familiarity with clinical trial design and analysis activities and basic knowledge of regulatory guidelines  FDA/CFR, ICH/GCP  Strong interpersonal communication and presentation skills Ability to effectively collaborate across cross-functional teams  Act as the lead statistician on clinical research projects Provide statistical expertise for study design of clinical trial protocols Write statistical methods section of the study protocol, as needed Write statistical analysis plans ensuring appropriate regulatory requirements and study objectives defined in the study protocol are followed Review CRFs to ensure consistency with protocol and adequacy in collecting data to meet objectives and statistical analyses defined in the protocol Program summary tables, data listings and graphical representations of clinical trials data Perform all analyses defined in the statistical analysis plan as well as any post-hoc analyses and relevant exploratory analyses of clinical trial data Prepare key sections of clinical study reports and various regulatory documents Perform statistical QC of final clinical study reports Provide statistical support to answer questions from external clients  such as FDA, Investigators  Contribute to the development of standard operating procedures for clinical trials Represent statistical operations department at regulatory meetings, sponsor meetings, and any other multifunctional meetings, as needed Adhere to all aspects of the SDCâs quality system Comply with SDCâs data integrity & business ethics requirements Perform other related duties incidental to the work described herein   Excellent analytical skills, with the ability to process scientific and medical data Able to work independently Excellent knowledge of statistical programming Expertise in manipulating and analyzing SAS data Ability to identify data issues, present problems, and implement solutions.  Capability of communicating technical concepts clearly, concisely, and understandably to non-statistical colleagues Good leadership, organizational and time management skills, with the ability to multi-task Familiarity with clinical trial design and analysis activities and basic knowledge of regulatory guidelines  FDA/CFR, ICH/GCP  Strong interpersonal communication and presentation skills Ability to effectively collaborate across cross-functional teams ",analytical process scientific medical data able independently statistical programming expertise manipulating analyzing sas data identify data issues present problems implement solutions capability communicating technical concepts clearly concisely understandably nonstatistical colleagues good leadership organizational time management multitask familiarity clinical trial design analysis activities basic regulatory guidelines fdacfr ichgcp interpersonal communication presentation effectively collaborate across crossfunctional teams act lead statistician clinical research projects statistical expertise study design clinical trial protocols write statistical methods section study protocol needed write statistical analysis plans ensuring appropriate regulatory study objectives defined study protocol followed review crfs consistency protocol adequacy collecting data meet objectives statistical analyses defined protocol program summary tables data listings graphical representations clinical trials data perform analyses defined statistical analysis plan well posthoc analyses relevant exploratory analyses clinical trial data prepare key sections clinical study reports various regulatory documents perform statistical qc final clinical study reports statistical support answer questions external clients fda investigators contribute development standard operating procedures clinical trials represent statistical operations department regulatory meetings sponsor meetings multifunctional meetings needed adhere aspects sdcs comply sdcs data integrity business ethics perform duties incidental described herein analytical process scientific medical data able independently statistical programming expertise manipulating analyzing sas data identify data issues present problems implement solutions capability communicating technical concepts clearly concisely understandably nonstatistical colleagues good leadership organizational time management multitask familiarity clinical trial design analysis activities basic regulatory guidelines fdacfr ichgcp interpersonal communication presentation effectively collaborate across crossfunctional teams,analytical process scientific medical data able independently statistical programming expertise manipulating analyzing sas identify issues present problems implement solutions capability communicating technical concepts clearly concisely understandably nonstatistical colleagues good leadership organizational time management multitask familiarity clinical trial design analysis activities basic regulatory guidelines fdacfr ichgcp interpersonal communication presentation effectively collaborate across crossfunctional teams act lead statistician research projects study protocols write methods section protocol needed plans ensuring appropriate objectives defined followed review crfs consistency adequacy collecting meet analyses program summary tables listings graphical representations trials perform plan well posthoc relevant exploratory prepare key sections reports various documents qc final support answer questions external clients fda investigators contribute development standard operating procedures represent operations department meetings sponsor multifunctional adhere aspects sdcs comply integrity business ethics duties incidental described herein
68,"Bachelor's degree in statistics, biostatistics or related quantitative science/field, and/or equivalent work experience, required 2+ years of related experience required Experience with statistical programming in SAS and R  or related  required   Develop and deploy data cleaning, data management, variable creation, and variable naming protocols and plans for the cohort, including assisting in the design and creation of study databases that can be broadly used by all study investigators Work with the cohort programming team at the Channing Laboratory  responsible for data management for the Nursesâ Health Study, the Nursesâ Health Study II, and the Growing-Up Today Study  Assist in the development and implementation of a strategy for overall cohort coding, that meets study demands given the differences in study design  of the various studies listed above  and is compatible with the formatting of such studies Work independently to interpret requests from researchers to understand project scope and to develop programming strategy for research aims, using SAS, cohort-developed SAS macros, and other statistical packages to program analysis requests Apply statistical knowledge to help refine programming methodologies Work iteratively with researchers to refine analysis specifications and suggest alternate modeling possibilities and methods Under the guidance of a senior statistician and/or senior programmer, create macros and other programming aids for general use by cohort researchers - including providing thorough documentation to be posted to the internal website Write solid technical documentation of programs and make documentation available  to be used in internal website  Function as a resource for researchers, post-docs and other programmers to help debug programs and to access correct data including developing data sets as required Contribute to programming FAQs on documentation website Participate with other programming staff in program review processes Identify inefficiencies in the programming and data management infrastructure and advise the Principal Investigator on potential solutions and alternatives Other related duties as required  ",bachelors degree statistics biostatistics quantitative sciencefield andor statistical programming sas r develop deploy data cleaning data management variable creation variable naming protocols plans cohort assisting design creation study databases broadly used study investigators cohort programming team channing laboratory responsible data management nurses health study nurses health study ii growingup today study assist development implementation strategy overall cohort coding meets study demands given differences study design various listed compatible formatting independently interpret requests researchers understand project scope develop programming strategy research aims sas cohortdeveloped sas macros statistical packages program analysis requests apply statistical help refine programming methodologies iteratively researchers refine analysis specifications suggest alternate modeling possibilities methods guidance senior statistician andor senior programmer create macros programming aids general use cohort researchers providing thorough documentation posted internal website write solid technical documentation programs make documentation available used internal website function resource researchers postdocs programmers help debug programs access correct data developing data sets contribute programming faqs documentation website participate programming staff program review processes identify inefficiencies programming data management infrastructure advise principal investigator potential solutions alternatives duties,bachelors degree statistics biostatistics quantitative sciencefield andor statistical programming sas r develop deploy data cleaning management variable creation naming protocols plans cohort assisting design study databases broadly used investigators team channing laboratory responsible nurses health ii growingup today assist development implementation strategy overall coding meets demands given differences various listed compatible formatting independently interpret requests researchers understand project scope research aims cohortdeveloped macros packages program analysis apply help refine methodologies iteratively specifications suggest alternate modeling possibilities methods guidance senior statistician programmer create aids general use providing thorough documentation posted internal website write solid technical programs make available function resource postdocs programmers debug access correct developing sets contribute faqs participate staff review processes identify inefficiencies infrastructure advise principal investigator potential solutions alternatives duties
69,"PhD in Statistics/biostatistics or equivalent with a minimum of 2-3 years of relevant experiences or Master degree in Statistics/biostatistics or equivalent with a minimum of 3-4 years of relevant experiencesThorough understanding of statistical principles and clinical trial methodology with the ability to practice and implement them. Ability to provide solutions to a variety of technical problems of moderate scope and complexity. Working knowledge of medical/biological terminology and clinical trial designsProficient in statistical programming languages and software, including SAS, and computing tools for modelling and simulationsWorking knowledge of regulatory guidelines relating to statistical analysis, study reports and statistical components of regulatory submissions. Attention to detailsGeneral project management skills. Effective oral and written communications. Good collaborative skills and ability to work with a cross-functional team    ",phd statisticsbiostatistics minimum relevant experiences master degree statisticsbiostatistics minimum relevant experiencesthorough understanding statistical principles clinical trial methodology practice implement solutions variety technical problems moderate scope complexity medicalbiological terminology clinical trial designsproficient statistical programming languages software sas computing tools modelling simulationsworking regulatory guidelines relating statistical analysis study reports statistical components regulatory submissions attention detailsgeneral project management effective oral written communications good collaborative crossfunctional team,phd statisticsbiostatistics minimum relevant experiences master degree experiencesthorough understanding statistical principles clinical trial methodology practice implement solutions variety technical problems moderate scope complexity medicalbiological terminology designsproficient programming languages software sas computing tools modelling simulationsworking regulatory guidelines relating analysis study reports components submissions attention detailsgeneral project management effective oral written communications good collaborative crossfunctional team
70," PhD in statistics or a related field with at least 6 years of relevant clinical trial experience or MS in statistics or equivalent with at least 8 years of relevant clinical trial experience Knowledge of statistical methods for clinical trials In-depth Knowledge of FDA, EMA and ICH regulations and guidelines Proficient in statistical programming  SAS is required  Experience with trial design software  e. g. , EAST or nQuery  Good communication skills and ability to work with cross-functional study teams Good organizational skills, sufficient to multi-task in an extremely fast-paced environment with changing priorities Good analytical and problem-solving skills Positive and collaborative attitude   Serve as a lead statistician and manage statistical efforts for multiple clinical studies and/or a clinical program Contribute to clinical protocol development, including authoring of the section on statistical methods and reviewing/editing of other sections by applying statistical principles Author statistical analysis plans for studies and/or ISS/ISEs, and author/edit shells for tables, figures and listings Review CRF designs to ensure data collection meet the study objectives and the requirements of statistical analyses Provide statistical input to data monitoring committee  DMC  charters, project management plan, and other study-level documents Work with statistical programmers or CROs to generate tables, figures and listings Perform ad hoc and exploratory statistical analyses as needed Contribute to clinical study reports, including authoring of statistical sections and interpretation of the study results Support regulatory submissions as needed; provide response to regulatory requests independently Support the preparation of publications, including manuscripts, posters and oral presentations Provide oversight of CROs for outsourced statistical activities and QC key results generated by CROs May have director reports  ",phd statistics least relevant clinical trial ms statistics least relevant clinical trial statistical methods clinical trials indepth fda ema ich regulations guidelines proficient statistical programming sas trial design software e g east nquery good communication crossfunctional study teams good organizational sufficient multitask extremely fastpaced changing priorities good analytical problemsolving positive collaborative attitude serve lead statistician manage statistical efforts multiple clinical andor clinical program contribute clinical protocol development authoring section statistical methods reviewingediting sections applying statistical principles author statistical analysis plans andor issises authoredit shells tables figures listings review crf designs data collection meet study objectives statistical analyses statistical input data monitoring committee dmc charters project management plan studylevel documents statistical programmers cros generate tables figures listings perform ad hoc exploratory statistical analyses needed contribute clinical study reports authoring statistical sections interpretation study results support regulatory submissions needed response regulatory requests independently support preparation publications manuscripts posters oral presentations oversight cros outsourced statistical activities qc key results generated cros may director reports,phd statistics least relevant clinical trial ms statistical methods trials indepth fda ema ich regulations guidelines proficient programming sas design software e g east nquery good communication crossfunctional study teams organizational sufficient multitask extremely fastpaced changing priorities analytical problemsolving positive collaborative attitude serve lead statistician manage efforts multiple andor program contribute protocol development authoring section reviewingediting sections applying principles author analysis plans issises authoredit shells tables figures listings review crf designs data collection meet objectives analyses input monitoring committee dmc charters project management plan studylevel documents programmers cros generate perform ad hoc exploratory needed reports interpretation results support regulatory submissions response requests independently preparation publications manuscripts posters oral presentations oversight outsourced activities qc key generated may director
71," A minimum of 5 years of experience programming with SAS in the pharmaceutical or related industries Proficiency in SQL and PL/SQL programming Proficient in SAS programming, including BASE, FSP and SAS macro programming Understanding of SAS database structures and experience with at least one Clinical Database Management System  e. g.  Oracle Clinical, Clintrial, eDM, etc.   Understanding of ICH GCP as well as knowledge of industry practices and standards Written and oral communication and presentation skills Familiarity with CDISC/SDTM/ADaM data standard specifications Adaptive and Bayesian design experience is a plus Fluency in English, both oral and written   Participate in a number of new drug development programs, and provide strategic and technical support in the design, execution of clinical development plans, clinical trials, and statistical analysis plans Serve as biostatistics program lead for assigned compound s  and/or study biostatistician Manage and oversee junior biostatisticians working on studies within his/her assigned compound s  to insure timely and high-quality biostatistics deliverables Develop computer programs using SAS and performs the necessary manipulations to import external data into SAS or export SAS output to other computer files Develop computer programs, using primarily SAS, to create and derived data sets and perform other advanced data manipulation Assist with the development of advanced computer programs, using SAS and other software if necessary, to perform system tasks and macros/utilities to increase the quality and efficiency with which results are produced Ensure that programs are documented in accordance with Good Statistical Programming Practices and other Working Guidelines Assist in other programming tasks using software other than SAS  e. g.  SQL  to support specialized data analysis requirements Prepare documents to describe SAS programs and databases for large projects Perform Quality Control  QC  procedures Assist with the development of computer programs, using primarily SAS, which generate complex listings, tables  including those with descriptive and standard inferential statistics in collaboration with a Statistician , and complex graphs Assist with database development responsibilities Enjoy working collaboratively as part of a team Be capable of handling multiple priorities Adapt to changing priorities, take initiative and follow through on own Be attentive to details and ability to independently resolve a variety of issues without close supervision Be and independent creative thinker Have excellent customer relation skills Be able to manage multiple projects/tasks, and appropriately prioritize these tasks Be able to oversee programming work performed by Contract Research Organizations  Participate in a number of new drug development programs, and provide strategic and technical support in the design, execution of clinical development plans, clinical trials, and statistical analysis plans Serve as biostatistics program lead for assigned compound s  and/or study biostatistician Manage and oversee junior biostatisticians working on studies within his/her assigned compound s  to insure timely and high-quality biostatistics deliverables Develop computer programs using SAS and performs the necessary manipulations to import external data into SAS or export SAS output to other computer files Develop computer programs, using primarily SAS, to create and derived data sets and perform other advanced data manipulation Assist with the development of advanced computer programs, using SAS and other software if necessary, to perform system tasks and macros/utilities to increase the quality and efficiency with which results are produced Ensure that programs are documented in accordance with Good Statistical Programming Practices and other Working Guidelines Assist in other programming tasks using software other than SAS  e. g.  SQL  to support specialized data analysis requirements Prepare documents to describe SAS programs and databases for large projects Perform Quality Control  QC  procedures Assist with the development of computer programs, using primarily SAS, which generate complex listings, tables  including those with descriptive and standard inferential statistics in collaboration with a Statistician , and complex graphs Assist with database development responsibilities Enjoy working collaboratively as part of a team Be capable of handling multiple priorities Adapt to changing priorities, take initiative and follow through on own Be attentive to details and ability to independently resolve a variety of issues without close supervision Be and independent creative thinker Have excellent customer relation skills Be able to manage multiple projects/tasks, and appropriately prioritize these tasks Be able to oversee programming work performed by Contract Research Organizations ",minimum programming sas pharmaceutical industries proficiency sql plsql programming proficient sas programming base fsp sas macro programming understanding sas database structures least one clinical database management e g oracle clinical clintrial edm understanding ich gcp well industry practices standards written oral communication presentation familiarity cdiscsdtmadam data standard specifications adaptive bayesian design plus fluency english oral written participate number drug development programs strategic technical support design execution clinical development plans clinical trials statistical analysis plans serve biostatistics program lead assigned compound andor study biostatistician manage oversee junior biostatisticians within hisher assigned compound insure timely highquality biostatistics deliverables develop computer programs sas performs necessary manipulations import external data sas export sas output computer files develop computer programs primarily sas create derived data sets perform advanced data manipulation assist development advanced computer programs sas software necessary perform tasks macrosutilities increase efficiency results produced programs documented accordance good statistical programming practices guidelines assist programming tasks software sas e g sql support specialized data analysis prepare documents describe sas programs databases projects perform control qc procedures assist development computer programs primarily sas generate complex listings tables descriptive standard inferential statistics collaboration statistician complex graphs assist database development responsibilities enjoy collaboratively part team capable handling multiple priorities adapt changing priorities take initiative follow attentive details independently resolve variety issues without close supervision independent creative thinker customer relation able manage multiple projectstasks appropriately prioritize tasks able oversee programming performed contract research organizations participate number drug development programs strategic technical support design execution clinical development plans clinical trials statistical analysis plans serve biostatistics program lead assigned compound andor study biostatistician manage oversee junior biostatisticians within hisher assigned compound insure timely highquality biostatistics deliverables develop computer programs sas performs necessary manipulations import external data sas export sas output computer files develop computer programs primarily sas create derived data sets perform advanced data manipulation assist development advanced computer programs sas software necessary perform tasks macrosutilities increase efficiency results produced programs documented accordance good statistical programming practices guidelines assist programming tasks software sas e g sql support specialized data analysis prepare documents describe sas programs databases projects perform control qc procedures assist development computer programs primarily sas generate complex listings tables descriptive standard inferential statistics collaboration statistician complex graphs assist database development responsibilities enjoy collaboratively part team capable handling multiple priorities adapt changing priorities take initiative follow attentive details independently resolve variety issues without close supervision independent creative thinker customer relation able manage multiple projectstasks appropriately prioritize tasks able oversee programming performed contract research organizations,minimum programming sas pharmaceutical industries proficiency sql plsql proficient base fsp macro understanding database structures least one clinical management e g oracle clintrial edm ich gcp well industry practices standards written oral communication presentation familiarity cdiscsdtmadam data standard specifications adaptive bayesian design plus fluency english participate number drug development programs strategic technical support execution plans trials statistical analysis serve biostatistics program lead assigned compound andor study biostatistician manage oversee junior biostatisticians within hisher insure timely highquality deliverables develop computer performs necessary manipulations import external export output files primarily create derived sets perform advanced manipulation assist software tasks macrosutilities increase efficiency results produced documented accordance good guidelines specialized prepare documents describe databases projects control qc procedures generate complex listings tables descriptive inferential statistics collaboration statistician graphs responsibilities enjoy collaboratively part team capable handling multiple priorities adapt changing take initiative follow attentive details independently resolve variety issues without close supervision independent creative thinker customer relation able projectstasks appropriately prioritize performed contract research organizations
72," PhD in Biostatistics or related discipline with at least 5 yearsâ biopharmaceutical industry experience; MS in Biostatistics or related discipline with 8+ yearsâ biopharmaceutical experience may be considered Experience with Bayesian methods and novel clinical trial designs preferred Demonstrated expertise in biostatistics and its applications to clinical development Adept in the use of current statistical software Able to discuss and convey statistical concepts clearly to non-statistical colleagues Innovative, open-minded, and nimble thinker Able to work proactively and independently in a fast-paced, dynamic environment   PhD in Biostatistics or related discipline with at least 5 yearsâ biopharmaceutical industry experience; MS in Biostatistics or related discipline with 8+ yearsâ biopharmaceutical experience may be considered Experience with Bayesian methods and novel clinical trial designs preferred Demonstrated expertise in biostatistics and its applications to clinical development Adept in the use of current statistical software Able to discuss and convey statistical concepts clearly to non-statistical colleagues Innovative, open-minded, and nimble thinker Able to work proactively and independently in a fast-paced, dynamic environment  ",phd biostatistics discipline least biopharmaceutical industry ms biostatistics discipline biopharmaceutical may considered bayesian methods novel clinical trial designs demonstrated expertise biostatistics applications clinical development adept use current statistical software able discuss convey statistical concepts clearly nonstatistical colleagues innovative openminded nimble thinker able proactively independently fastpaced dynamic phd biostatistics discipline least biopharmaceutical industry ms biostatistics discipline biopharmaceutical may considered bayesian methods novel clinical trial designs demonstrated expertise biostatistics applications clinical development adept use current statistical software able discuss convey statistical concepts clearly nonstatistical colleagues innovative openminded nimble thinker able proactively independently fastpaced dynamic,phd biostatistics discipline least biopharmaceutical industry ms may considered bayesian methods novel clinical trial designs demonstrated expertise applications development adept use current statistical software able discuss convey concepts clearly nonstatistical colleagues innovative openminded nimble thinker proactively independently fastpaced dynamic
73,"  Act as the lead statistician on clinical research projects Provide statistical expertise for study design of clinical trial protocols Write statistical methods section of the study protocol, as needed Write statistical analysis plans ensuring appropriate regulatory requirements and study objectives defined in the study protocol are followed Review CRFs to ensure consistency with protocol and adequacy in collecting data to meet objectives and statistical analyses defined in the protocol Program summary tables, data listings and graphical representations of clinical trials data Perform all analyses defined in the statistical analysis plan as well as any post-hoc analyses and relevant exploratory analyses of clinical trial data Prepare key sections of clinical study reports and various regulatory documents Perform statistical QC of final clinical study reports Provide statistical support to answer questions from external clients  such as FDA, Investigators  Contribute to the development of standard operating procedures for clinical trials Represent statistical operations department at regulatory meetings, sponsor meetings, and any other multifunctional meetings, as needed Adhere to all aspects of the SDCâs quality system Comply with SDCâs data integrity & business ethics requirements Perform other related duties incidental to the work described herein    Excellent analytical skills, with the ability to process scientific and medical data Able to work independently Excellent knowledge of statistical programming Expertise in manipulating and analyzing SAS data Ability to identify data issues, present problems, and implement solutions.  Capability of communicating technical concepts clearly, concisely, and understandably to non-statistical colleagues Good leadership, organizational and time management skills, with the ability to multi-task Familiarity with clinical trial design and analysis activities and basic knowledge of regulatory guidelines  FDA/CFR, ICH/GCP  Strong interpersonal communication and presentation skills Ability to effectively collaborate across cross-functional teams ",act lead statistician clinical research projects statistical expertise study design clinical trial protocols write statistical methods section study protocol needed write statistical analysis plans ensuring appropriate regulatory study objectives defined study protocol followed review crfs consistency protocol adequacy collecting data meet objectives statistical analyses defined protocol program summary tables data listings graphical representations clinical trials data perform analyses defined statistical analysis plan well posthoc analyses relevant exploratory analyses clinical trial data prepare key sections clinical study reports various regulatory documents perform statistical qc final clinical study reports statistical support answer questions external clients fda investigators contribute development standard operating procedures clinical trials represent statistical operations department regulatory meetings sponsor meetings multifunctional meetings needed adhere aspects sdcs comply sdcs data integrity business ethics perform duties incidental described herein analytical process scientific medical data able independently statistical programming expertise manipulating analyzing sas data identify data issues present problems implement solutions capability communicating technical concepts clearly concisely understandably nonstatistical colleagues good leadership organizational time management multitask familiarity clinical trial design analysis activities basic regulatory guidelines fdacfr ichgcp interpersonal communication presentation effectively collaborate across crossfunctional teams,act lead statistician clinical research projects statistical expertise study design trial protocols write methods section protocol needed analysis plans ensuring appropriate regulatory objectives defined followed review crfs consistency adequacy collecting data meet analyses program summary tables listings graphical representations trials perform plan well posthoc relevant exploratory prepare key sections reports various documents qc final support answer questions external clients fda investigators contribute development standard operating procedures represent operations department meetings sponsor multifunctional adhere aspects sdcs comply integrity business ethics duties incidental described herein analytical process scientific medical able independently programming manipulating analyzing sas identify issues present problems implement solutions capability communicating technical concepts clearly concisely understandably nonstatistical colleagues good leadership organizational time management multitask familiarity activities basic guidelines fdacfr ichgcp interpersonal communication presentation effectively collaborate across crossfunctional teams
