,Corpus,Clean,UniqueClean
709," 10+ years of C++ software engineering experience 7+ years of game play experience  ie.  AI, movement controllers, pathfinding, object systems, etc.   Experience with other parts of game development such as rendering, networking, memory management, etc.  Excellent debugging and optimization skills.  Previously shipped at least two games on PC or console Familiar with Pix or similar performance analysis software Strong written and verbal communication skills Ability to quickly prototype and iterate Eye for detail, and a hunger for excellence Self-directed and takes initiative to drive progress BS degree in Computer Science or equivalent work experience   Manage a small team  4-6 developers  towards getting engine features implemented.  Work with both external and internal teams to both educate and direct how they work with the Bedrock Engine.  Develops elegant designs and tests that identify and eradicate product or service-wide problems and align to multiple-release product or service plans and feature area architecture.  Leads by example within the team by producing simple, extensible, and maintainable code with very few defects.  Finds and fixes classes of defects.  Optimizes, refactors and reuses code to improve performance and maintainability â ensuring maximum efficiency, effectiveness, and return on investment.  Uses technical knowledge of the product or service design and code to identify risks and prevent classes of bugs.  Leads design and code reviews across the feature area, understands the root causes of issues, and finds ways to resolve them.  Optimizes team processes to improve quality, engineering productivity, and responsiveness to feedback and changing priorities.  Overcomes obstacles by resolving issues, regardless of team boundaries, and identifies and resolves teamwork issues.  Engages and maintains consistent communication with all relevant parties until issues are resolved.   ",c software engineering game play ie ai movement controllers pathfinding object systems parts game development rendering networking memory management debugging optimization previously shipped least two games pc console familiar pix similar performance analysis software written verbal communication quickly prototype iterate eye detail hunger excellence selfdirected takes initiative drive progress bs degree computer science manage small team developers towards getting engine features implemented external internal teams educate direct bedrock engine develops elegant designs tests identify eradicate product servicewide problems align multiplerelease product service plans feature area architecture leads example within team producing simple extensible maintainable code defects finds fixes classes defects optimizes refactors reuses code improve performance maintainability ensuring maximum efficiency effectiveness return investment uses technical product service design code identify risks prevent classes bugs leads design code reviews across feature area understands root causes issues finds ways resolve optimizes team processes improve engineering productivity responsiveness feedback changing priorities overcomes obstacles resolving issues regardless team boundaries identifies resolves teamwork issues engages maintains consistent communication relevant parties issues resolved,c software engineering game play ie ai movement controllers pathfinding object systems parts development rendering networking memory management debugging optimization previously shipped least two games pc console familiar pix similar performance analysis written verbal communication quickly prototype iterate eye detail hunger excellence selfdirected takes initiative drive progress bs degree computer science manage small team developers towards getting engine features implemented external internal teams educate direct bedrock develops elegant designs tests identify eradicate product servicewide problems align multiplerelease service plans feature area architecture leads example within producing simple extensible maintainable code defects finds fixes classes optimizes refactors reuses improve maintainability ensuring maximum efficiency effectiveness return investment uses technical design risks prevent bugs reviews across understands root causes issues ways resolve processes productivity responsiveness feedback changing priorities overcomes obstacles resolving regardless boundaries identifies resolves teamwork engages maintains consistent relevant parties resolved
710," 8+ years of C++ software engineering experience 5+ years of multiplayer experience  ie.  Client Side Prediction, Anti-Cheat, Bandwidth optimization, client-server architectures, etc.   Experience with other parts of game development such as rendering, AI, memory management, etc.  Excellent debugging and optimization skills.  Previously shipped at least one game on PC or console Familiar with Pix or similar performance analysis software Strong written and verbal communication skills Ability to quickly prototype and iterate Eye for detail, and a hunger for excellence Self-directed and takes initiative to drive progress BS degree in Computer Science or equivalent work experience   Develops elegant designs and tests that identify and eradicate product or service-wide problems and align to multiple-release product or service plans and feature area architecture.  Leads by example within the team by producing simple, extensible, and maintainable code with very few defects.  Finds and fixes classes of defects.  Ensures consistent, usable, forward-looking, maintainable test infrastructure, draws from a large base of design patterns, is an expert in available technologies, and is adept at identifying practices that work well.  Leads by example within the team by producing simple, extensible, and maintainable code with very few defects and contributes to effective test plans.  Optimizes, refactors and reuses code to improve performance and maintainability â ensuring maximum efficiency, effectiveness, and return on investment.  Uses technical knowledge of the product or service design and code to identify risks and prevent classes of bugs.  Leads design and code reviews across the feature area, understands the root causes of issues, and finds ways to resolve them.  Optimizes team processes to improve quality, engineering productivity, and responsiveness to feedback and changing priorities.  Overcomes obstacles by resolving issues, regardless of team boundaries, and identifies and resolves teamwork issues.  Engages and maintains consistent communication with all relevant parties until issues are resolved.   ",c software engineering multiplayer ie client side prediction anticheat bandwidth optimization clientserver architectures parts game development rendering ai memory management debugging optimization previously shipped least one game pc console familiar pix similar performance analysis software written verbal communication quickly prototype iterate eye detail hunger excellence selfdirected takes initiative drive progress bs degree computer science develops elegant designs tests identify eradicate product servicewide problems align multiplerelease product service plans feature area architecture leads example within team producing simple extensible maintainable code defects finds fixes classes defects ensures consistent usable forwardlooking maintainable test infrastructure draws base design patterns expert available technologies adept identifying practices well leads example within team producing simple extensible maintainable code defects contributes effective test plans optimizes refactors reuses code improve performance maintainability ensuring maximum efficiency effectiveness return investment uses technical product service design code identify risks prevent classes bugs leads design code reviews across feature area understands root causes issues finds ways resolve optimizes team processes improve engineering productivity responsiveness feedback changing priorities overcomes obstacles resolving issues regardless team boundaries identifies resolves teamwork issues engages maintains consistent communication relevant parties issues resolved,c software engineering multiplayer ie client side prediction anticheat bandwidth optimization clientserver architectures parts game development rendering ai memory management debugging previously shipped least one pc console familiar pix similar performance analysis written verbal communication quickly prototype iterate eye detail hunger excellence selfdirected takes initiative drive progress bs degree computer science develops elegant designs tests identify eradicate product servicewide problems align multiplerelease service plans feature area architecture leads example within team producing simple extensible maintainable code defects finds fixes classes ensures consistent usable forwardlooking test infrastructure draws base design patterns expert available technologies adept identifying practices well contributes effective optimizes refactors reuses improve maintainability ensuring maximum efficiency effectiveness return investment uses technical risks prevent bugs reviews across understands root causes issues ways resolve processes productivity responsiveness feedback changing priorities overcomes obstacles resolving regardless boundaries identifies resolves teamwork engages maintains relevant parties resolved
711," High Proficiency in Object-oriented programming skills to include, at minimum, Python  3+ Years  Proficiency in code automation, performance testing, and optimization in Python, spanning unit and integration testing 2-3 years of experience with Machine Learning and Text Analytics to include  feature extraction, statistical approaches, clustering techniques, classification techniques, neural networks and model testing and performance Experience with OSS NLP tools such as  NLTK, OpenNLP, sPacy, Textblob, gensim etc Experience with Watson Developer Cloud, with an emphasis on Natural Language Understanding and Natural Language Classifier 2-3 years of experince in text parsing and unstructured data engineering techniques, including regular expressions; 2-3 years of experience in Natural Language Processing  NLP  techniques including text similarity, classification, topic modelling, POS tagging, entity extraction, and word embedding; Experience with database technologies including MongoDB and MySQL; Experience using GitHub for version control and source code management; Working knowledge of IBM Cloud services, with an emphasis on IBM Bluemix  Public Trust   High Proficiency in Object-oriented programming skills to include, at minimum, Python  3+ Years  Proficiency in code automation, performance testing, and optimization in Python, spanning unit and integration testing 2-3 years of experience with Machine Learning and Text Analytics to include  feature extraction, statistical approaches, clustering techniques, classification techniques, neural networks and model testing and performance Experience with OSS NLP tools such as  NLTK, OpenNLP, sPacy, Textblob, gensim etc Experience with Watson Developer Cloud, with an emphasis on Natural Language Understanding and Natural Language Classifier 2-3 years of experince in text parsing and unstructured data engineering techniques, including regular expressions; 2-3 years of experience in Natural Language Processing  NLP  techniques including text similarity, classification, topic modelling, POS tagging, entity extraction, and word embedding; Experience with database technologies including MongoDB and MySQL; Experience using GitHub for version control and source code management; Working knowledge of IBM Cloud services, with an emphasis on IBM Bluemix",proficiency objectoriented programming include minimum python proficiency code automation performance testing optimization python spanning unit integration testing machine text analytics include feature extraction statistical approaches clustering techniques classification techniques neural networks model testing performance oss nlp tools nltk opennlp spacy textblob gensim watson developer cloud emphasis natural language understanding natural language classifier experince text parsing unstructured data engineering techniques regular expressions natural language processing nlp techniques text similarity classification topic modelling pos tagging entity extraction word embedding database technologies mongodb mysql github version control source code management ibm cloud services emphasis ibm bluemix public trust proficiency objectoriented programming include minimum python proficiency code automation performance testing optimization python spanning unit integration testing machine text analytics include feature extraction statistical approaches clustering techniques classification techniques neural networks model testing performance oss nlp tools nltk opennlp spacy textblob gensim watson developer cloud emphasis natural language understanding natural language classifier experince text parsing unstructured data engineering techniques regular expressions natural language processing nlp techniques text similarity classification topic modelling pos tagging entity extraction word embedding database technologies mongodb mysql github version control source code management ibm cloud services emphasis ibm bluemix,proficiency objectoriented programming include minimum python code automation performance testing optimization spanning unit integration machine text analytics feature extraction statistical approaches clustering techniques classification neural networks model oss nlp tools nltk opennlp spacy textblob gensim watson developer cloud emphasis natural language understanding classifier experince parsing unstructured data engineering regular expressions processing similarity topic modelling pos tagging entity word embedding database technologies mongodb mysql github version control source management ibm services bluemix public trust
712,"   Build next-generation web applications with a focus on the client side.  Redesign UI's, Implement new UI's, and pick up Java as necessary.  Engage with back-end systems.    ",build nextgeneration web applications focus client side redesign uis implement uis pick java necessary engage backend systems,build nextgeneration web applications focus client side redesign uis implement pick java necessary engage backend systems
713,"   Maintain, optimize, and extend the Earth rendering engine to support our exciting product roadmap.  Work with massive hierarchical, geospatial datasets.  Develop efficient client code using advanced algorithms, multi-threading, and frequent profiling and optimization to go fast, while saving bandwidth and battery.    ",maintain optimize extend earth rendering engine support exciting product roadmap massive hierarchical geospatial datasets develop efficient client code advanced algorithms multithreading frequent profiling optimization go fast saving bandwidth battery,maintain optimize extend earth rendering engine support exciting product roadmap massive hierarchical geospatial datasets develop efficient client code advanced algorithms multithreading frequent profiling optimization go fast saving bandwidth battery
714,"   Build software infrastructure and tools for simulating, and implementing quantum algorithms on NISQ hardware.  Perform numerical simulation experiments as well as actual quantum computing experiments and aggregating and analyzing data.  Contribute to and assist with the development of open source software tools such as Cirq, OpenFermion, IsingFlow, and future projects.  Leverage Google infrastructure for massively parallel runs of algorithms developed by the Google AI Quantum group.    ",build software infrastructure tools simulating implementing quantum algorithms nisq hardware perform numerical simulation experiments well actual quantum computing experiments aggregating analyzing data contribute assist development open source software tools cirq openfermion isingflow future projects leverage google infrastructure massively parallel runs algorithms developed google ai quantum group,build software infrastructure tools simulating implementing quantum algorithms nisq hardware perform numerical simulation experiments well actual computing aggregating analyzing data contribute assist development open source cirq openfermion isingflow future projects leverage google massively parallel runs developed ai group
715,"   Build software infrastructure and tools for simulating and implementing quantum algorithms on NISQ hardware.  Perform numerical simulation experiments and quantum computing experiments.  Aggregate and analyze data.  Contributing to and assist with the development of open source software tools such as Cirq, OpenFermion, IsingFlow, TensorFlow, Quantum, and future projects.  Leverage Google infrastructure for massively parallel runs of algorithms developed by the Google AI Quantum group.    ",build software infrastructure tools simulating implementing quantum algorithms nisq hardware perform numerical simulation experiments quantum computing experiments aggregate analyze data contributing assist development open source software tools cirq openfermion isingflow tensorflow quantum future projects leverage google infrastructure massively parallel runs algorithms developed google ai quantum group,build software infrastructure tools simulating implementing quantum algorithms nisq hardware perform numerical simulation experiments computing aggregate analyze data contributing assist development open source cirq openfermion isingflow tensorflow future projects leverage google massively parallel runs developed ai group
716,"   Help build a team and cultivate innovation by driving cross-collaboration and execution of projects across multiple teams.  Lead designs of major software components, systems, and features.  Design, develop, test, deploy, maintain and improve the software.  Manage individual projects priorities, deadlines and deliverables with your technical expertise.  Mentor and train other team members on design techniques, and coding standards.    ",help build team cultivate innovation driving crosscollaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve software manage individual projects priorities deadlines deliverables technical expertise mentor train team members design techniques coding standards,help build team cultivate innovation driving crosscollaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve manage individual priorities deadlines deliverables technical expertise mentor train members techniques coding standards
717,"   Help build a team and cultivate innovation by driving cross-collaboration and execution of projects across multiple teams.  Lead designs of major software components, systems, and features.  Design, develop, test, deploy, maintain and improve the software.  Manage individual projects priorities, deadlines and deliverables with your technical expertise.  Mentor and train other team members on design techniques, and coding standards.    ",help build team cultivate innovation driving crosscollaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve software manage individual projects priorities deadlines deliverables technical expertise mentor train team members design techniques coding standards,help build team cultivate innovation driving crosscollaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve manage individual priorities deadlines deliverables technical expertise mentor train members techniques coding standards
718,"   Help build a team and cultivate innovation by driving cross-collaboration and execution of projects across multiple teams.  Lead designs of major software components, systems, and features.  Design, develop, test, deploy, maintain and improve the software.  Manage individual projects priorities, deadlines and deliverables with your technical expertise.  Mentor and train other team members on design techniques, and coding standards.    ",help build team cultivate innovation driving crosscollaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve software manage individual projects priorities deadlines deliverables technical expertise mentor train team members design techniques coding standards,help build team cultivate innovation driving crosscollaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve manage individual priorities deadlines deliverables technical expertise mentor train members techniques coding standards
719,"   Help build a team and cultivate innovation by driving cross collaboration and execution of projects across multiple teams.  Lead designs of major software components, systems, and features.  Design, develop, test, deploy, maintain and improve the software.  Manage individual projects priorities, deadlines and deliverables with your technical expertise.  Mentor and train other team members on design techniques, and coding standards.    ",help build team cultivate innovation driving cross collaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve software manage individual projects priorities deadlines deliverables technical expertise mentor train team members design techniques coding standards,help build team cultivate innovation driving cross collaboration execution projects across multiple teams lead designs major software components systems features design develop test deploy maintain improve manage individual priorities deadlines deliverables technical expertise mentor train members techniques coding standards
720,"   Leverage non-pixel signals to improve image similarity and clustering, with broad implications towards face clustering and fine-grained classification.  Extend geolocation models to animals and plants using a mix of labeled photos, unlabeled photos, and field sighting datasets.  Leverage geographic features for better photo annotation.  Identify named public events.    ",leverage nonpixel signals improve image similarity clustering broad implications towards face clustering finegrained classification extend geolocation models animals plants mix labeled photos unlabeled photos sighting datasets leverage geographic features better photo annotation identify named public events,leverage nonpixel signals improve image similarity clustering broad implications towards face finegrained classification extend geolocation models animals plants mix labeled photos unlabeled sighting datasets geographic features better photo annotation identify named public events
721,"   Design, develop, test, deploy, maintain and improve software.  Manage individual project priorities, deadlines and deliverables.  Focus on overall product quality and user experience.  Take initiative and be responsible for technical solutions to data quality and workflow challenges.    ",design develop test deploy maintain improve software manage individual project priorities deadlines deliverables focus overall product user take initiative responsible technical solutions data workflow challenges,design develop test deploy maintain improve software manage individual project priorities deadlines deliverables focus overall product user take initiative responsible technical solutions data workflow challenges
722,"   Lead/contribute to engineering efforts from design to implementation, solving complex technical challenges around developer and engineering productivity and velocity.  Design and build advanced automated build, test, and release infrastructure.  Drive adoption of best practices in code health, testing, and maintainability.  Analyze and decompose complex software systems and collaborate with cross-functional teams to influence design for testability.    ",leadcontribute engineering efforts design implementation solving complex technical challenges around developer engineering productivity velocity design build advanced automated build test release infrastructure drive adoption best practices code health testing maintainability analyze decompose complex software systems collaborate crossfunctional teams influence design testability,leadcontribute engineering efforts design implementation solving complex technical challenges around developer productivity velocity build advanced automated test release infrastructure drive adoption best practices code health testing maintainability analyze decompose software systems collaborate crossfunctional teams influence testability
723,"   Design, develop, test, deploy, maintain and improve software.  Manage individual project priorities, deadlines and deliverables.    ",design develop test deploy maintain improve software manage individual project priorities deadlines deliverables,design develop test deploy maintain improve software manage individual project priorities deadlines deliverables
724,"   Design, develop, test, deploy, maintain and improve software.  Manage individual project priorities, deadlines and deliverables.    ",design develop test deploy maintain improve software manage individual project priorities deadlines deliverables,design develop test deploy maintain improve software manage individual project priorities deadlines deliverables
725,"   Engage in and improve the whole lifecycle of servicesâfrom inception and design, through deployment, operation and refinement.  Support services before they go live through activities such as system design consulting, developing software platforms and frameworks, capacity planning and launch reviews.  Maintain services once they are live by measuring and monitoring availability, latency and overall system health.  Scale systems sustainably through mechanisms like automation, and evolve systems by pushing for changes that improve reliability and velocity.  Practice sustainable incident response and blameless postmortems.    ",engage improve whole lifecycle servicesfrom inception design deployment operation refinement support services go live activities design consulting developing software platforms frameworks capacity planning launch reviews maintain services live measuring monitoring availability latency overall health scale systems sustainably mechanisms like automation evolve systems pushing changes improve reliability velocity practice sustainable incident response blameless postmortems,engage improve whole lifecycle servicesfrom inception design deployment operation refinement support services go live activities consulting developing software platforms frameworks capacity planning launch reviews maintain measuring monitoring availability latency overall health scale systems sustainably mechanisms like automation evolve pushing changes reliability velocity practice sustainable incident response blameless postmortems
726,"   Engage in and improve the whole lifecycle of service, from inception and design, through to deployment, operation and refinement.  Support services before they go live through activities such as system design consulting, developing software platforms and frameworks, capacity planning and launch reviews.  Maintain services once they are live by measuring and monitoring availability, latency and overall system health.  Scale systems sustainably through mechanisms like automation and evolve systems by pushing for changes that improve reliability and velocity.  Practice sustainable incident response and blameless postmortems.    ",engage improve whole lifecycle service inception design deployment operation refinement support services go live activities design consulting developing software platforms frameworks capacity planning launch reviews maintain services live measuring monitoring availability latency overall health scale systems sustainably mechanisms like automation evolve systems pushing changes improve reliability velocity practice sustainable incident response blameless postmortems,engage improve whole lifecycle service inception design deployment operation refinement support services go live activities consulting developing software platforms frameworks capacity planning launch reviews maintain measuring monitoring availability latency overall health scale systems sustainably mechanisms like automation evolve pushing changes reliability velocity practice sustainable incident response blameless postmortems
727,"Must have 1+ years of professional front end web development experience Mastery of HTML / CSS / JavaScript Proficiency in JavaScript frameworks such as React, Angular or Vue Proficiency in using git or other version control systems Experience working with designers   Front end web development using React + TypeScript + GraphQL  with Apollo  Work closely with a designer to create maintainable, reusable front end components Optimize and ensure responsiveness of applications Design and implement new product features through collaborations with design and engineering teams Write well-crafted, well-tested, readable, maintainable code Write unit, integration, and end-to-end tests Participate in code reviews to ensure code quality and distribute knowledge Help grow and advance the engineering team through mentorship and recruitment Help define the roadmap and architecture based on business needs   ",must professional front end web development mastery html css javascript proficiency javascript frameworks react angular vue proficiency git version control systems designers front end web development react typescript graphql apollo closely designer create maintainable reusable front end components optimize responsiveness applications design implement product features collaborations design engineering teams write wellcrafted welltested readable maintainable code write unit integration endtoend tests participate code reviews code distribute help grow advance engineering team mentorship recruitment help define roadmap architecture based business needs,must professional front end web development mastery html css javascript proficiency frameworks react angular vue git version control systems designers typescript graphql apollo closely designer create maintainable reusable components optimize responsiveness applications design implement product features collaborations engineering teams write wellcrafted welltested readable code unit integration endtoend tests participate reviews distribute help grow advance team mentorship recruitment define roadmap architecture based business needs
728,"   Elicit business needs from various stakeholders including all Software Engineering departments  Product Management, Development, Quality Analyst  Formulate Requirements based on elicitation to fulfill business needs Create dashboards and charts to meet those needs and requirements Participate in meetings and initiate meetings when needed.  Present progress and achievements to large groups of stakeholders and members of the organization Attendance during regular work hours.    ",elicit business needs various stakeholders software engineering departments product management development analyst formulate based elicitation fulfill business needs create dashboards charts meet needs participate meetings initiate meetings needed present progress achievements groups stakeholders members organization attendance regular hours,elicit business needs various stakeholders software engineering departments product management development analyst formulate based elicitation fulfill create dashboards charts meet participate meetings initiate needed present progress achievements groups members organization attendance regular hours
729,"    2-5 yearsÃ¢â¬â¢ work experience programming with C  and ASP. Net BachelorÃ¢â¬â¢s degree or equivalent experience Strong experience with MVC Pattern using ASP. Net MVC frameworks Experience in web development technologies  jQuery, Ajax, CSS, Kendo UI, ReactJS, Telerik Controls  JavaScript Frameworks  e. g.  KnockoutJS, KendoUI, AngularJS  and Libraries like ReactJS or Vue Experience in SQL and Transact-SQL Working knowledge of current . NET architectural/development best practices and design patterns Knowledge of available tools, technologies, methodologies, processes, and best practices to develop software Strong analytical/problem solving skills and a craving for details The desire to be a lifelong learner who sees software development as a craft Demonstrated ability to meet deadlines in a software development environment Solid interpersonal skills and comfort in a collaborative development environment Ability to build positive relationships in a cross functional team setting Effective interpersonal skills  presentation, written, and oral  and the ability to communicate effectively with a variety of staff levels ",programming c asp net bachelors degree mvc pattern asp net mvc frameworks web development technologies jquery ajax css kendo ui reactjs telerik controls javascript frameworks e g knockoutjs kendoui angularjs libraries like reactjs vue sql transactsql current net architecturaldevelopment best practices design patterns available tools technologies methodologies processes best practices develop software analyticalproblem solving craving details desire lifelong learner sees software development craft demonstrated meet deadlines software development solid interpersonal comfort collaborative development build positive relationships cross functional team setting effective interpersonal presentation written oral communicate effectively variety staff levels,programming c asp net bachelors degree mvc pattern frameworks web development technologies jquery ajax css kendo ui reactjs telerik controls javascript e g knockoutjs kendoui angularjs libraries like vue sql transactsql current architecturaldevelopment best practices design patterns available tools methodologies processes develop software analyticalproblem solving craving details desire lifelong learner sees craft demonstrated meet deadlines solid interpersonal comfort collaborative build positive relationships cross functional team setting effective presentation written oral communicate effectively variety staff levels
730,   Drive the architectural design and technical execution of the engineering needs of the Accelerate businesses Manage any necessary development team Consult with GS Accelerate core team and sponsors to position Accelerate businesses for success Innovate with new technologies and existing strategic platforms to deliver quality products Deliver tactical solutions while focusing on strategic structure and viability  ,drive architectural design technical execution engineering needs accelerate businesses manage necessary development team consult gs accelerate core team sponsors position accelerate businesses success innovate technologies existing strategic platforms deliver products deliver tactical solutions focusing strategic structure viability,drive architectural design technical execution engineering needs accelerate businesses manage necessary development team consult gs core sponsors position success innovate technologies existing strategic platforms deliver products tactical solutions focusing structure viability
731,   Drive the architectural design and technical execution of the engineering needs of the businesses Manage any necessary development team Consult with core team and sponsors to position businesses for success Innovate with new technologies and existing strategic platforms to deliver quality products Deliver tactical solutions while focusing on strategic structure and viability  ,drive architectural design technical execution engineering needs businesses manage necessary development team consult core team sponsors position businesses success innovate technologies existing strategic platforms deliver products deliver tactical solutions focusing strategic structure viability,drive architectural design technical execution engineering needs businesses manage necessary development team consult core sponsors position success innovate technologies existing strategic platforms deliver products tactical solutions focusing structure viability
732," Previous experience working in finance industry Multi-threading, distributed computation and low latency processing Test-Driven development Experience with Quartz, Athena, Rice or equivalent in-house risk management framework is a plus Working knowledge of HTML5, React or Angular    ",previous finance industry multithreading distributed computation low latency processing testdriven development quartz athena rice inhouse risk management framework plus html react angular,previous finance industry multithreading distributed computation low latency processing testdriven development quartz athena rice inhouse risk management framework plus html react angular
733," Bachelorâs or Masterâs degree in Computer Science, Engineering, Math, Physics, or other related field Meaningful experience with coding and software system design Extensive written and verbal communication skills Programming language agnostic  Java, C++, Python, C , Angular. js, etc.     Develop models and systems for trade booking and risk management Create search tools, tools for workflow management, data collection, analysis, and visualization Produce portfolio management and risk monitoring tools for our investments Develop integrations with external parties and cloud based solution providers Generate tools that work on desktop and mobile devices Work closely with Private Equity, Credit, and Real Estate businesses sitting alongside bankers on the same floor SDLC â allowing for multiple releases during the data, faster product development  ",bachelors masters degree computer science engineering math physics meaningful coding software design extensive written verbal communication programming language agnostic java c python c angular js develop models systems trade booking risk management create search tools tools workflow management data collection analysis visualization produce portfolio management risk monitoring tools investments develop integrations external parties cloud based solution providers generate tools desktop mobile devices closely private equity credit real estate businesses sitting alongside bankers floor sdlc allowing multiple releases data faster product development,bachelors masters degree computer science engineering math physics meaningful coding software design extensive written verbal communication programming language agnostic java c python angular js develop models systems trade booking risk management create search tools workflow data collection analysis visualization produce portfolio monitoring investments integrations external parties cloud based solution providers generate desktop mobile devices closely private equity credit real estate businesses sitting alongside bankers floor sdlc allowing multiple releases faster product development
734,"    3+ years of relevant experience, a strong CS background and experience working on large systems in a production environment Strong development experience in Python and/or Go Experience with cloud computing platforms like AWS, GCP or Azure Machine learning engineering skills, with a good understanding of the data processing, validation, and scheduling requirements necessary in an ML production environment Experience in delivering results in cross-functional projects Desire to work with colleagues as a team ",relevant cs background systems production development python andor go cloud computing platforms like aws gcp azure machine engineering good understanding data processing validation scheduling necessary ml production delivering results crossfunctional projects desire colleagues team,relevant cs background systems production development python andor go cloud computing platforms like aws gcp azure machine engineering good understanding data processing validation scheduling necessary ml delivering results crossfunctional projects desire colleagues team
735,"    2+ years of relevant experience, including a strong CS background and a track record of running large systems in a production environment Strong development skills in Python  Go skills are a plus  Experience with cloud computing platforms like AWS, GCP or Azure A good understanding of data processing, validation, and scheduling requirements necessary in an ML production environment Experience in delivering results in cross-functional projects Strong interest in ML, NLP, or personalization Desire to work with colleagues as a team ",relevant cs background track record running systems production development python go plus cloud computing platforms like aws gcp azure good understanding data processing validation scheduling necessary ml production delivering results crossfunctional projects interest ml nlp personalization desire colleagues team,relevant cs background track record running systems production development python go plus cloud computing platforms like aws gcp azure good understanding data processing validation scheduling necessary ml delivering results crossfunctional projects interest nlp personalization desire colleagues team
736,"    Bachelor's degree  or higher  in Computer Science or equivalent Strong experience with modern programming language, especially Node. js Experience building scalable REST APIs and microservices to support mobile and web clients Comfortable with fast-paced, collaborative, iterative environment Ambitious, hungry, hustler, get-it-done attitude, team player ",bachelors degree higher computer science modern programming language especially node js building scalable rest apis microservices support mobile web clients comfortable fastpaced collaborative iterative ambitious hungry hustler getitdone attitude team player,bachelors degree higher computer science modern programming language especially node js building scalable rest apis microservices support mobile web clients comfortable fastpaced collaborative iterative ambitious hungry hustler getitdone attitude team player
737," Minimum Bachelor's degree in Computer Science or related field with 3+ years of experience  Proficiency in one or more programming languages such as  C++/Java/Python Strong oral and written communication skills Well-grounded in the basic concepts of computer science fundamentals, data structures, algorithms and standard programming norms Working knowledge of using source control system  like Git  Understanding of Linux/Unix storage stack Worked in storage, virtualization and/or cloud technologies A self-starter who can flourish in a fast-paced team environment   ",minimum bachelors degree computer science proficiency one programming languages cjavapython oral written communication wellgrounded basic concepts computer science fundamentals data structures algorithms standard programming norms source control like git understanding linuxunix storage stack worked storage virtualization andor cloud technologies selfstarter flourish fastpaced team,minimum bachelors degree computer science proficiency one programming languages cjavapython oral written communication wellgrounded basic concepts fundamentals data structures algorithms standard norms source control like git understanding linuxunix storage stack worked virtualization andor cloud technologies selfstarter flourish fastpaced team
738," Experience writing efficient Ruby.  Customers run our code in their production systems.  In order to keep our footprint light, we are on the lookout for unnecessary object allocations and overly complex code.  Experience reading through source code for popular libraries, find out how they work, and find the best places to hook our instrumentation code into them.  Experience writing comprehensive tests.     ",writing efficient ruby customers run code production systems order keep footprint light lookout unnecessary object allocations overly complex code reading source code popular libraries find find best places hook instrumentation code writing comprehensive tests,writing efficient ruby customers run code production systems order keep footprint light lookout unnecessary object allocations overly complex reading source popular libraries find best places hook instrumentation comprehensive tests
739," Experience writing efficient Ruby.  Customers run our code in their production systems.  In order to keep our footprint light, we are on the lookout for unnecessary object allocations and overly complex code.  Experience reading through source code for popular libraries, find out how they work, and find the best places to hook our instrumentation code into them.  Experience writing comprehensive tests.     ",writing efficient ruby customers run code production systems order keep footprint light lookout unnecessary object allocations overly complex code reading source code popular libraries find find best places hook instrumentation code writing comprehensive tests,writing efficient ruby customers run code production systems order keep footprint light lookout unnecessary object allocations overly complex reading source popular libraries find best places hook instrumentation comprehensive tests
