,Corpus,Clean,UniqueClean
184," Designing, Architecting, and Developing solutions leveraging big data technology  Open Source, AWS, or Microsoft  to ingest, process and analyze large, disparate data sets to exceed business requirements Unifying, enriching, and analyzing customer data to derive insights and opportunities Leveraging in-house data platforms as needed and recommending and building new data platforms/solutions as required to exceed business requirements Clearly communicating findings, recommendations, and opportunities to improve data systems and solutions Demonstrating deep understanding of big data technology, concepts, tools, features, functions and benefits of different approaches Seeking out information to learn about emerging methodologies and technologies Clarifying problems by driving to understand the true issue Looking for opportunities for improving methods and outcomes Applying data driven approach  KPIs  in tying technology solutions to specific business outcomes Collaborating, influencing and building consensus through constructive relationships and effective listening Solving problems by incorporating data into decision making    ",designing architecting developing solutions leveraging big data technology open source aws microsoft ingest process analyze disparate data sets exceed business unifying enriching analyzing customer data derive insights opportunities leveraging inhouse data platforms needed recommending building data platformssolutions exceed business clearly communicating findings recommendations opportunities improve data systems solutions demonstrating deep understanding big data technology concepts tools features functions benefits different approaches seeking information learn emerging methodologies technologies clarifying problems driving understand true issue looking opportunities improving methods outcomes applying data driven approach kpis tying technology solutions specific business outcomes collaborating influencing building consensus constructive relationships effective listening solving problems incorporating data decision making,designing architecting developing solutions leveraging big data technology open source aws microsoft ingest process analyze disparate sets exceed business unifying enriching analyzing customer derive insights opportunities inhouse platforms needed recommending building platformssolutions clearly communicating findings recommendations improve systems demonstrating deep understanding concepts tools features functions benefits different approaches seeking information learn emerging methodologies technologies clarifying problems driving understand true issue looking improving methods outcomes applying driven approach kpis tying specific collaborating influencing consensus constructive relationships effective listening solving incorporating decision making
185,"At least 5 years of Consulting or client service delivery experience on Amazon AWS  AWS At least 5 years of experience in developing data ingestion, data processing and analytical pipelines for big data, relational databases, NoSQL and data warehouse solutionsExtensive experience providing practical direction within the AWS Native and HadoopExperience with private and public cloud architectures, pros/cons, and migration considerations. Minimum of 5 years of hands-on experience in AWS and Big Data technologies such as Java, Node. js, C  , Python, SQL, EC2, S3, Lambda, Spark/SparkSQL, Hive/MR, Pig, Oozie and streaming technologies such as Kafka, Kinesis, NiFI etc. Extensive hands-on experience implementing data migration and data processing using AWS services  VPC/SG, EC2, S3, AutoScaling, CloudFormation, LakeFormation, DMS, Kinesis, Kafka, Nifi, CDC processing Redshift, Snowflake, RDS, Aurora, Neptune, DynamoDB, Hive, NoSQL, Cloudtrail, CloudWatch, Docker, Lambda, Spark,Glue, Sage Maker, AI/ML, API GW, etc. 5+ years of hands on experience in programming languages such as Java, c , node. js, python, pyspark, spark, SQL, Unix shell/Perl scripting etc. Minimum of 5 years of RDBMS experienceExperience in using Hadoop File Formats and compression techniquesExperience working with DevOps tools such as GitLabs, Jenkins, CodeBuild, CoePipeline CodeDeploy, etc. Bachelors or higher degree in Computer Science or a related discipline.  DevOps on an AWS platform.  Multi-cloud experience a plus. Experience developing and deploying ETL solutions on AWS using tools like Talend, Informatica, MatillionStrong in Java, C  , Spark, PySpark, Unix shell/Perl scriptingIoT, event-driven, microservices, containers/Kubernetes in the cloud    Proven ability to build, manage and foster a team-oriented environment Proven ability to work creatively and analytically in a problem-solving environment Desire to work in an information systems environment Excellent communication  written and oral  and interpersonal skills Excellent leadership and management skills",least consulting client service delivery amazon aws aws least developing data ingestion data processing analytical pipelines big data relational databases nosql data warehouse solutionsextensive providing practical direction within aws native hadoopexperience private public cloud architectures proscons migration considerations minimum handson aws big data technologies java node js c python sql ec lambda sparksparksql hivemr pig oozie streaming technologies kafka kinesis nifi extensive handson implementing data migration data processing aws services vpcsg ec autoscaling cloudformation lakeformation dms kinesis kafka nifi cdc processing redshift snowflake rds aurora neptune dynamodb hive nosql cloudtrail cloudwatch docker lambda sparkglue sage maker aiml api gw hands programming languages java c node js python pyspark spark sql unix shellperl scripting minimum rdbms experienceexperience hadoop file formats compression techniquesexperience devops tools gitlabs jenkins codebuild coepipeline codedeploy bachelors higher degree computer science discipline devops aws platform multicloud plus developing deploying etl solutions aws tools like talend informatica matillionstrong java c spark pyspark unix shellperl scriptingiot eventdriven microservices containerskubernetes cloud proven build manage foster teamoriented proven creatively analytically problemsolving desire information systems communication written oral interpersonal leadership management,least consulting client service delivery amazon aws developing data ingestion processing analytical pipelines big relational databases nosql warehouse solutionsextensive providing practical direction within native hadoopexperience private public cloud architectures proscons migration considerations minimum handson technologies java node js c python sql ec lambda sparksparksql hivemr pig oozie streaming kafka kinesis nifi extensive implementing services vpcsg autoscaling cloudformation lakeformation dms cdc redshift snowflake rds aurora neptune dynamodb hive cloudtrail cloudwatch docker sparkglue sage maker aiml api gw hands programming languages pyspark spark unix shellperl scripting rdbms experienceexperience hadoop file formats compression techniquesexperience devops tools gitlabs jenkins codebuild coepipeline codedeploy bachelors higher degree computer science discipline platform multicloud plus deploying etl solutions like talend informatica matillionstrong scriptingiot eventdriven microservices containerskubernetes proven build manage foster teamoriented creatively analytically problemsolving desire information systems communication written oral interpersonal leadership management
186,"   Ingestion of data from multiple, unstructured sources using multiple analytics tools Implementing ETL process Monitoring performance and advising any necessary infrastructure changes Defining data retention policies   Voted significantly above other services firms by 90% + of clients for business impact, execution predictability and organizational commitment in the recent Trianz wide client satisfaction survey. ",ingestion data multiple unstructured sources multiple analytics tools implementing etl process monitoring performance advising necessary infrastructure changes defining data retention policies voted significantly services firms clients business impact execution predictability organizational commitment recent trianz wide client satisfaction survey,ingestion data multiple unstructured sources analytics tools implementing etl process monitoring performance advising necessary infrastructure changes defining retention policies voted significantly services firms clients business impact execution predictability organizational commitment recent trianz wide client satisfaction survey
187,"  Collaborate with peers on requirements, designs, code reviews, and testing Produce designs and rough estimates, and implement features based on product requirements Deliver efficient, maintainable, robust Java/Scala based microservices Produce unit and end-to-end tests to improve code quality and maximize code coverage for new and existing features Productize and operationalize machine learning algorithms Actively engage in technology discovery that can be applied to the product   7-10 years of professional software development experience 2+ years of data engineering or related experience Strong Java and/or Scala experience Experience with Agile development practices and continuous delivery Proficient understanding of distributed computing principles.  microservice architectures and patterns Experience with integration of data from multiple data sources Experience writing unit and integration tests Great communication skills BS in Computer Science or a related experience ",collaborate peers designs code reviews testing produce designs rough estimates implement features based product deliver efficient maintainable robust javascala based microservices produce unit endtoend tests improve code maximize code coverage existing features productize operationalize machine algorithms actively engage technology discovery applied product professional software development data engineering java andor scala agile development practices continuous delivery proficient understanding distributed computing principles microservice architectures patterns integration data multiple data sources writing unit integration tests great communication bs computer science,collaborate peers designs code reviews testing produce rough estimates implement features based product deliver efficient maintainable robust javascala microservices unit endtoend tests improve maximize coverage existing productize operationalize machine algorithms actively engage technology discovery applied professional software development data engineering java andor scala agile practices continuous delivery proficient understanding distributed computing principles microservice architectures patterns integration multiple sources writing great communication bs computer science
188,  Experience with RDBMS applications  SQL Server preferred  Good communication skills and experience working with cross-functional teams Exposure to the concepts of data warehouse design SQL programming familiarity in large RDBMS systems  T-SQL preferred   Troubleshoot and resolve issues as they arise related to all BI Tools Manage iteration and release cycles and deployments Assist in data modeling and design sessions Proactively maintain documentation and training materials  ,rdbms applications sql server good communication crossfunctional teams exposure concepts data warehouse design sql programming familiarity rdbms systems tsql troubleshoot resolve issues arise bi tools manage iteration release cycles deployments assist data modeling design sessions proactively maintain documentation training materials,rdbms applications sql server good communication crossfunctional teams exposure concepts data warehouse design programming familiarity systems tsql troubleshoot resolve issues arise bi tools manage iteration release cycles deployments assist modeling sessions proactively maintain documentation training materials
189,"Five or more years of professional experience as data engineer.  Bachelorâs degree in Computer Science or equivalent experience.  Demonstrated experience in data warehousing and ETL development.  Experience building complex data pipelines using large, disparate data sources.  Demonstrated expert knowledge in SQL.  Demonstrated experience working with relational databases such as Oracle, Postgres and other modern database technologies.  Proficiency in modern programming languages such as Python, R, Java.  Thorough understanding of data movement and transformation tools, such as Informatica, Datastage or equivalent.  Demonstrated experience in selecting tools, methods, techniques, and evaluation criteria for designing optimal data engineering solutions.  Demonstrated experience in leading complex technical projects, including assigning tasks and selecting team members.  Ability to make technical presentations to teams, focus groups, management, and governance committees.  Excellent customer service, communication and collaboration skills.    Design, develop, and automate scalable data engineering solutions by leveraging cloud infrastructure.  Extend or migrate existing data pipelines to new cloud environment.  Lead technical projects involving design and development of data pipelines for complex datasets.  Document project plans, outline tasks and milestones, provide estimation of effort.  Work closely with business partners to devise and manage data pipelines, load frequency, data delivery mechanisms, and performance tuning.  Identify and implement best practices for data engineering and software development to ensure quality delivery of enterprise solutions.  Help enable team alignment by participating in code reviews, change management and team meetings.  Develop and maintain detailed technical documentation of data engineering solutions.  Collaborate with key stakeholders, both internal and external, including enterprise data architect, data modelers, and subject matter experts  SMEs .    ",five professional data engineer bachelors degree computer science demonstrated data warehousing etl development building complex data pipelines disparate data sources demonstrated expert sql demonstrated relational databases oracle postgres modern database technologies proficiency modern programming languages python r java thorough understanding data movement transformation tools informatica datastage demonstrated selecting tools methods techniques evaluation criteria designing optimal data engineering solutions demonstrated leading complex technical projects assigning tasks selecting team members make technical presentations teams focus groups management governance committees customer service communication collaboration design develop automate scalable data engineering solutions leveraging cloud infrastructure extend migrate existing data pipelines cloud lead technical projects involving design development data pipelines complex datasets document project plans outline tasks milestones estimation effort closely business partners devise manage data pipelines load frequency data delivery mechanisms performance tuning identify implement best practices data engineering software development delivery enterprise solutions help enable team alignment participating code reviews change management team meetings develop maintain detailed technical documentation data engineering solutions collaborate key stakeholders internal external enterprise data architect data modelers subject matter experts smes,five professional data engineer bachelors degree computer science demonstrated warehousing etl development building complex pipelines disparate sources expert sql relational databases oracle postgres modern database technologies proficiency programming languages python r java thorough understanding movement transformation tools informatica datastage selecting methods techniques evaluation criteria designing optimal engineering solutions leading technical projects assigning tasks team members make presentations teams focus groups management governance committees customer service communication collaboration design develop automate scalable leveraging cloud infrastructure extend migrate existing lead involving datasets document project plans outline milestones estimation effort closely business partners devise manage load frequency delivery mechanisms performance tuning identify implement best practices software enterprise help enable alignment participating code reviews change meetings maintain detailed documentation collaborate key stakeholders internal external architect modelers subject matter experts smes
190,"   Act as a trusted technical advisor to customers and solve complex Big Data challenges.  Create and deliver best practices recommendations, tutorials, blog articles, sample code, and technical presentations adapting to different levels of key business and technical stakeholders.  Travel up to 30% of the time.  Communicate effectively via video conferencing for meetings, technical reviews and onsite delivery activities.   ",act trusted technical advisor customers solve complex big data challenges create deliver best practices recommendations tutorials blog articles sample code technical presentations adapting different levels key business technical stakeholders travel time communicate effectively via video conferencing meetings technical reviews onsite delivery activities,act trusted technical advisor customers solve complex big data challenges create deliver best practices recommendations tutorials blog articles sample code presentations adapting different levels key business stakeholders travel time communicate effectively via video conferencing meetings reviews onsite delivery activities
191,"At least 5 years of Consulting or client service delivery experience on Amazon AWS  AWS At least 5 years of experience in developing data ingestion, data processing and analytical pipelines for big data, relational databases, NoSQL and data warehouse solutionsExtensive experience providing practical direction within the AWS Native and HadoopExperience with private and public cloud architectures, pros/cons, and migration considerations. Minimum of 5 years of hands-on experience in AWS and Big Data technologies such as Java, Node. js, C  , Python, SQL, EC2, S3, Lambda, Spark/SparkSQL, Hive/MR, Pig, Oozie and streaming technologies such as Kafka, Kinesis, NiFI etc. Extensive hands-on experience implementing data migration and data processing using AWS services  VPC/SG, EC2, S3, AutoScaling, CloudFormation, LakeFormation, DMS, Kinesis, Kafka, Nifi, CDC processing Redshift, Snowflake, RDS, Aurora, Neptune, DynamoDB, Hive, NoSQL, Cloudtrail, CloudWatch, Docker, Lambda, Spark,Glue, Sage Maker, AI/ML, API GW, etc. 5+ years of hands on experience in programming languages such as Java, c , node. js, python, pyspark, spark, SQL, Unix shell/Perl scripting etc. Minimum of 5 years of RDBMS experienceExperience in using Hadoop File Formats and compression techniquesExperience working with DevOps tools such as GitLabs, Jenkins, CodeBuild, CoePipeline CodeDeploy, etc. Bachelors or higher degree in Computer Science or a related discipline.  DevOps on an AWS platform.  Multi-cloud experience a plus. Experience developing and deploying ETL solutions on AWS using tools like Talend, Informatica, MatillionStrong in Java, C  , Spark, PySpark, Unix shell/Perl scriptingIoT, event-driven, microservices, containers/Kubernetes in the cloud    Proven ability to build, manage and foster a team-oriented environment Proven ability to work creatively and analytically in a problem-solving environment Desire to work in an information systems environment Excellent communication  written and oral  and interpersonal skills Excellent leadership and management skills",least consulting client service delivery amazon aws aws least developing data ingestion data processing analytical pipelines big data relational databases nosql data warehouse solutionsextensive providing practical direction within aws native hadoopexperience private public cloud architectures proscons migration considerations minimum handson aws big data technologies java node js c python sql ec lambda sparksparksql hivemr pig oozie streaming technologies kafka kinesis nifi extensive handson implementing data migration data processing aws services vpcsg ec autoscaling cloudformation lakeformation dms kinesis kafka nifi cdc processing redshift snowflake rds aurora neptune dynamodb hive nosql cloudtrail cloudwatch docker lambda sparkglue sage maker aiml api gw hands programming languages java c node js python pyspark spark sql unix shellperl scripting minimum rdbms experienceexperience hadoop file formats compression techniquesexperience devops tools gitlabs jenkins codebuild coepipeline codedeploy bachelors higher degree computer science discipline devops aws platform multicloud plus developing deploying etl solutions aws tools like talend informatica matillionstrong java c spark pyspark unix shellperl scriptingiot eventdriven microservices containerskubernetes cloud proven build manage foster teamoriented proven creatively analytically problemsolving desire information systems communication written oral interpersonal leadership management,least consulting client service delivery amazon aws developing data ingestion processing analytical pipelines big relational databases nosql warehouse solutionsextensive providing practical direction within native hadoopexperience private public cloud architectures proscons migration considerations minimum handson technologies java node js c python sql ec lambda sparksparksql hivemr pig oozie streaming kafka kinesis nifi extensive implementing services vpcsg autoscaling cloudformation lakeformation dms cdc redshift snowflake rds aurora neptune dynamodb hive cloudtrail cloudwatch docker sparkglue sage maker aiml api gw hands programming languages pyspark spark unix shellperl scripting rdbms experienceexperience hadoop file formats compression techniquesexperience devops tools gitlabs jenkins codebuild coepipeline codedeploy bachelors higher degree computer science discipline platform multicloud plus deploying etl solutions like talend informatica matillionstrong scriptingiot eventdriven microservices containerskubernetes proven build manage foster teamoriented creatively analytically problemsolving desire information systems communication written oral interpersonal leadership management
192,   You will design and create multi-tenant systems capable of loading and transforming a large volume of structured and semi-structured fast moving data Build robust and scalable data infrastructure  both batch processing and real-time  to support needs from internal and external users Build Data Pipelines Run ETL into Hadoop/Elastic Search  ,design create multitenant systems capable loading transforming volume structured semistructured fast moving data build robust scalable data infrastructure batch processing realtime support needs internal external users build data pipelines run etl hadoopelastic search,design create multitenant systems capable loading transforming volume structured semistructured fast moving data build robust scalable infrastructure batch processing realtime support needs internal external users pipelines run etl hadoopelastic search
193," Strong analytical and critical thinking skills Autonomous personality.  Weâll help guide you, but we wonât micromanage you.  We expect integrity and results.  Your work and deliverables will speak for themselves Strong written and verbal communication skills Enjoy challenging and thought-provoking work and have a strong desire to learn and progress Ability to manage multiple tasks and requests Must demonstrate a positive, team-focused attitude Ability to react positively under pressure to meet tight deadlines You listen to the input of your team members and take diverse perspectives into account to approach challenges from multiple angles Structured, disciplined approach to work, with attention to detail Flexible â able to meet changing requirements and priorities Maintenance of up-to-date knowledge in the appropriate technical areas Able to work in a global, multicultural environment Build robust data pipelines on public Cloud using AWS Kinesis, Kafka, Lambda or other technologies Responsible to collect, process, and compute business metrics from activity & persisted data using Python/Spark Process, cleanse, and verify the integrity of data used for analysis; optimize data for consumption Build scalable OLAP backend storage for data in PB scale Develop data set processes for data discovery, modeling, mining, and archival  Bachelorâs or Master's Degree of Statistics, Computer Science or other similar advanced degrees from a top tier educational institution preferred ",analytical critical thinking autonomous personality well help guide wont micromanage expect integrity results deliverables speak written verbal communication enjoy challenging thoughtprovoking desire learn progress manage multiple tasks requests must demonstrate positive teamfocused attitude react positively pressure meet tight deadlines listen input team members take diverse perspectives account approach challenges multiple angles structured disciplined approach attention detail flexible able meet changing priorities maintenance uptodate appropriate technical areas able global multicultural build robust data pipelines public cloud aws kinesis kafka lambda technologies responsible collect process compute business metrics activity persisted data pythonspark process cleanse verify integrity data used analysis optimize data consumption build scalable olap backend storage data pb scale develop data set processes data discovery modeling mining archival bachelors masters degree statistics computer science similar advanced degrees top tier educational institution,analytical critical thinking autonomous personality well help guide wont micromanage expect integrity results deliverables speak written verbal communication enjoy challenging thoughtprovoking desire learn progress manage multiple tasks requests must demonstrate positive teamfocused attitude react positively pressure meet tight deadlines listen input team members take diverse perspectives account approach challenges angles structured disciplined attention detail flexible able changing priorities maintenance uptodate appropriate technical areas global multicultural build robust data pipelines public cloud aws kinesis kafka lambda technologies responsible collect process compute business metrics activity persisted pythonspark cleanse verify used analysis optimize consumption scalable olap backend storage pb scale develop set processes discovery modeling mining archival bachelors masters degree statistics computer science similar advanced degrees top tier educational institution
194," Strong analytical and critical thinking skills Autonomous personality.  Weâll help guide you, but we wonât micromanage you.  We expect integrity and results.  Your work and deliverables will speak for themselves Strong written and verbal communication skills Enjoy challenging and thought-provoking work and have a strong desire to learn and progress Ability to manage multiple tasks and requests Must demonstrate a positive, team-focused attitude Ability to react positively under pressure to meet tight deadlines You listen to the input of your team members and take diverse perspectives into account to approach challenges from multiple angles Structured, disciplined approach to work, with attention to detail Flexible â able to meet changing requirements and priorities Maintenance of up-to-date knowledge in the appropriate technical areas Able to work in a global, multicultural environment Build robust data pipelines on public Cloud using AWS Kinesis, Kafka, Lambda or other technologies Responsible to collect, process, and compute business metrics from activity & persisted data using Python/Spark Process, cleanse, and verify the integrity of data used for analysis; optimize data for consumption Build scalable OLAP backend storage for data in PB scale Develop data set processes for data discovery, modeling, mining, and archival  Bachelorâs or masterâs degree of Statistics, Computer Science or other similar advanced degrees from a top tier educational institution preferred ",analytical critical thinking autonomous personality well help guide wont micromanage expect integrity results deliverables speak written verbal communication enjoy challenging thoughtprovoking desire learn progress manage multiple tasks requests must demonstrate positive teamfocused attitude react positively pressure meet tight deadlines listen input team members take diverse perspectives account approach challenges multiple angles structured disciplined approach attention detail flexible able meet changing priorities maintenance uptodate appropriate technical areas able global multicultural build robust data pipelines public cloud aws kinesis kafka lambda technologies responsible collect process compute business metrics activity persisted data pythonspark process cleanse verify integrity data used analysis optimize data consumption build scalable olap backend storage data pb scale develop data set processes data discovery modeling mining archival bachelors masters degree statistics computer science similar advanced degrees top tier educational institution,analytical critical thinking autonomous personality well help guide wont micromanage expect integrity results deliverables speak written verbal communication enjoy challenging thoughtprovoking desire learn progress manage multiple tasks requests must demonstrate positive teamfocused attitude react positively pressure meet tight deadlines listen input team members take diverse perspectives account approach challenges angles structured disciplined attention detail flexible able changing priorities maintenance uptodate appropriate technical areas global multicultural build robust data pipelines public cloud aws kinesis kafka lambda technologies responsible collect process compute business metrics activity persisted pythonspark cleanse verify used analysis optimize consumption scalable olap backend storage pb scale develop set processes discovery modeling mining archival bachelors masters degree statistics computer science similar advanced degrees top tier educational institution
195,"M. S.  in Computer Science, Informatics, Mathematics, Electronic/Electrical Engineering or other relevant field with an emphasis on data analytics. Experience with big data technologies such as Hadoop, Apache Spark, NoSQL databases. Strong computer science grounding, with knowledge of data structures, algorithms and computer architectures. Proficiency developing in one or more languages such as C++, Python or Java. Self-starting, requiring minimal supervision with strong problem-solving skills. Excellent communication and teamwork skills.     ",computer science informatics mathematics electronicelectrical engineering relevant emphasis data analytics big data technologies hadoop apache spark nosql databases computer science grounding data structures algorithms computer architectures proficiency developing one languages c python java selfstarting requiring minimal supervision problemsolving communication teamwork,computer science informatics mathematics electronicelectrical engineering relevant emphasis data analytics big technologies hadoop apache spark nosql databases grounding structures algorithms architectures proficiency developing one languages c python java selfstarting requiring minimal supervision problemsolving communication teamwork
196,3+ years of related work experience in Data Engineering or Data Warehousing  Work as part of a team to develop Cloud Data and Analytics solutions  ,data engineering data warehousing part team develop cloud data analytics solutions,data engineering warehousing part team develop cloud analytics solutions
197," A bachelor's degree or related field with at least 3 â 8 years of experience with Big Data or Hadoop tools such as Spark, Hive, Kafka and MapReduce, Spark, R, Python Experience working within a Linux computing environment, and use of command line tools including knowledge of shell/Python scripting for automating common tasks Experience in AI/ML on big data platforms preferred  Slid applied statistics skills, such as identifying distributions, statistical testing, regression, etc.  Prficiency querying both structured and unstructured data Experience with Pythn and Deep Learning packages  Keras, Tensorflow, mxnet  and NLP packages  nltk, spacy  is a plus Experience deplying models in production environments Strong experience in System Integration, Application Development or Data-Warehouse projects, across technologies used in the enterprise space Hands-on experience with Apache Spark and its components  Streaming, SQL, MLLib  is a strong advantage Excellent written and oral communication skills; must be able to effectively articulate technical concepts to non-technical audiences Software development experience using  Database prgramming using any flavor of SQL Expertise in relatinal and dimensional modelling   Understand problems from a client's point of view, build and execute solid analytics work plans, gather and organize large and complex data sets, perform relevant analyses  data exploration and statistical modeling , manage priorities and deadlines, foster teamwork in interactions, develop client relationships with client counterparts, and communicate hypotheses and findings in a structured way Partner with business teams in identifying business requirements and developing advanced analytical solutions to complex problems by utilizing statistical models and machine learning techniques and algorithms  ",bachelors degree least big data hadoop tools spark hive kafka mapreduce spark r python within linux computing use command line tools shellpython scripting automating common tasks aiml big data platforms slid applied statistics identifying distributions statistical testing regression prficiency querying structured unstructured data pythn deep packages keras tensorflow mxnet nlp packages nltk spacy plus deplying models production environments integration application development datawarehouse projects across technologies used enterprise space handson apache spark components streaming sql mllib advantage written oral communication must able effectively articulate technical concepts nontechnical audiences software development database prgramming flavor sql expertise relatinal dimensional modelling understand problems clients point view build execute solid analytics plans gather organize complex data sets perform relevant analyses data exploration statistical modeling manage priorities deadlines foster teamwork interactions develop client relationships client counterparts communicate hypotheses findings structured way partner business teams identifying business developing advanced analytical solutions complex problems utilizing statistical models machine techniques algorithms,bachelors degree least big data hadoop tools spark hive kafka mapreduce r python within linux computing use command line shellpython scripting automating common tasks aiml platforms slid applied statistics identifying distributions statistical testing regression prficiency querying structured unstructured pythn deep packages keras tensorflow mxnet nlp nltk spacy plus deplying models production environments integration application development datawarehouse projects across technologies used enterprise space handson apache components streaming sql mllib advantage written oral communication must able effectively articulate technical concepts nontechnical audiences software database prgramming flavor expertise relatinal dimensional modelling understand problems clients point view build execute solid analytics plans gather organize complex sets perform relevant analyses exploration modeling manage priorities deadlines foster teamwork interactions develop client relationships counterparts communicate hypotheses findings way partner business teams developing advanced analytical solutions utilizing machine techniques algorithms
198,"Qualifications  7 â 10  3 years min relevant experience in the role  years experience, Bachelorâs Degree. Must have experience in Software Engineering Techniques, Software Engineering Architecture, Software Engineering Lifecycle and Data Management. Should be proficient in Business Analysis, Business Knowledge, Software Engineering Leadership, Architecture Knowledge and Technical Solution Design.     ",qualifications min relevant role bachelors degree must software engineering techniques software engineering architecture software engineering lifecycle data management proficient business analysis business software engineering leadership architecture technical solution design,qualifications min relevant role bachelors degree must software engineering techniques architecture lifecycle data management proficient business analysis leadership technical solution design
199," Previous management experience and successfully leading a team of direct reports Proven track record of effectively leading and managing employees, managing performance, setting goals for team/individuals and provide mentoring.  Strong Tableau, Adobe Analytics other BI solution Expert Oracle and Vertica skillsets Experience using JIRA and Agile Project Management software Experience using GitHub, Bit Bucket, or other code repository solution Strong written, verbal communication and presentation skills Ability to explain complex technical issues in a way that non-technical people may understand Able to work in a global, multicultural environment Self-motivated.  Capable of working with little or no supervision Ability to react positively under pressure to meet tight deadlines Able to work independently or as a team player Enjoy challenging and thought provoking work and have a strong desire to learn and progress Work with development teams and other project leaders/stakeholders to provide technical solutions that enable business capabilities Supports the data science community by enabling data availability in environments that provide advanced analytical capabilities Maintains a broad understanding of implementation, integration, and inter-connectivity issues with emerging technologies to define data strategies Assist in the decision-making process related to the selection of software architecture solutions Implement architectures to handle web-scale data and its organization Execute strategies that inform data design and architecture partnering with enterprise standard Build robust data pipelines on public Cloud using AWS Kinesis, Kafka, Lambda or other technologies Assist in creating documents that ensure consistency in development across the online organization.  Implements and improves core software infrastructure Deep expertise in SQL language, Python, Hadoop ecosystem and/or Spark ecosystem.  Strong experience with writing complex programs, implementing architectures, and enabling automation in these environments Develop and maintain business reporting, ensuring reliability and performance, delivery of performance management tools  such as control charts and scorecards , readiness and adoption of data w/in the organization Consolidate, standardize and control changes to capacity management data and metric definitions, ownership, accountability and taxonomy to ensure alignment in understanding Serve as strong advocate to improve analytical capability across the organization Communicate with various business areas and to gather and prioritize their business requirements Support various reporting and BI solutions  Tableau, Power BI, Salesforce Einstein  Manage application and data integration platforms  Informatica, Talend  Manage the full life cycle of development/reporting/integration projects  planning, design, develop, testing and rollout Manage solution providers, define sourcing approach and manage the providers Create and manage data, applications and technology architecture documentation and design artifacts Work across teams to deliver meaningful reference architectures that outline architecture principles and best practices for technology advancement Gain adoption of architecture processes, standards and procedures  BS in Computer Science, Applied Mathematics, Physics, Statistics or area of study related to data sciences and data mining or relevant experience ",previous management successfully leading team direct reports proven track record effectively leading managing employees managing performance setting goals teamindividuals mentoring tableau adobe analytics bi solution expert oracle vertica skillsets jira agile project management software github bit bucket code repository solution written verbal communication presentation explain complex technical issues way nontechnical people may understand able global multicultural selfmotivated capable little supervision react positively pressure meet tight deadlines able independently team player enjoy challenging thought provoking desire learn progress development teams project leadersstakeholders technical solutions enable business capabilities supports data science community enabling data availability environments advanced analytical capabilities maintains broad understanding implementation integration interconnectivity issues emerging technologies define data strategies assist decisionmaking process selection software architecture solutions implement architectures handle webscale data organization execute strategies inform data design architecture partnering enterprise standard build robust data pipelines public cloud aws kinesis kafka lambda technologies assist creating documents consistency development across online organization implements improves core software infrastructure deep expertise sql language python hadoop ecosystem andor spark ecosystem writing complex programs implementing architectures enabling automation environments develop maintain business reporting ensuring reliability performance delivery performance management tools control charts scorecards readiness adoption data win organization consolidate standardize control changes capacity management data metric definitions ownership accountability taxonomy alignment understanding serve advocate improve analytical capability across organization communicate various business areas gather prioritize business support various reporting bi solutions tableau power bi salesforce einstein manage application data integration platforms informatica talend manage full life cycle developmentreportingintegration projects planning design develop testing rollout manage solution providers define sourcing approach manage providers create manage data applications technology architecture documentation design artifacts across teams deliver meaningful reference architectures outline architecture principles best practices technology advancement gain adoption architecture processes standards procedures bs computer science applied mathematics physics statistics area study data sciences data mining relevant,previous management successfully leading team direct reports proven track record effectively managing employees performance setting goals teamindividuals mentoring tableau adobe analytics bi solution expert oracle vertica skillsets jira agile project software github bit bucket code repository written verbal communication presentation explain complex technical issues way nontechnical people may understand able global multicultural selfmotivated capable little supervision react positively pressure meet tight deadlines independently player enjoy challenging thought provoking desire learn progress development teams leadersstakeholders solutions enable business capabilities supports data science community enabling availability environments advanced analytical maintains broad understanding implementation integration interconnectivity emerging technologies define strategies assist decisionmaking process selection architecture implement architectures handle webscale organization execute inform design partnering enterprise standard build robust pipelines public cloud aws kinesis kafka lambda creating documents consistency across online implements improves core infrastructure deep expertise sql language python hadoop ecosystem andor spark writing programs implementing automation develop maintain reporting ensuring reliability delivery tools control charts scorecards readiness adoption win consolidate standardize changes capacity metric definitions ownership accountability taxonomy alignment serve advocate improve capability communicate various areas gather prioritize support power salesforce einstein manage application platforms informatica talend full life cycle developmentreportingintegration projects planning testing rollout providers sourcing approach create applications technology documentation artifacts deliver meaningful reference outline principles best practices advancement gain processes standards procedures bs computer applied mathematics physics statistics area study sciences mining relevant
