,Corpus,Clean,UniqueClean
244," Bachelor's degree or equivalent experience 10+ years DBA experience, 5+ years in a 24/7/365 environment Strong proficiency in MySQL database management Hands on experience with NoSQL databases such as Cassandra & Solr Proficient in Database scaling and HA configurations and load balancing Proficient with MySQL clustered and non-clustered configurations Proficient in writing and optimizing SQL statements, performance tuning and query analysis Understanding of MySQLs underlying storage engines, such as InnoDB, MyISAM and NDB clustering Experience with upgrading MySQL community edition Proficient in scripting languages such as BASH and Python Experience with replication configuration in MySQL Knowledge of de-facto standards and best practices in MySQL Expertise in ensuring performance, security, and availability of databases Capable of handling common database procedures, such as upgrades, backups, recovery, migration, etc.  Experience with profile server resource usage, optimize and tweaks as necessary Proficient in writing and optimizing SQL statements, performance tuning and query analysis Experience with integrating monitoring tools such as Icinga, Prometheus, Grafana Proficient understanding of code versioning tools such as Bitbucket    Identification and resolution of hardware, software or database problems/outages in any of the MobiTV services.  24x7 coverage and response to systems alerts during after-hour periods.  Provide specific solutions and recommendations that make sure the system survives failures to the extent possible.  Work closely with Systems Engineering to test planned databases upgrades, including definitions, structures, and/or documentation, as well as provide input into long-range database requirements and operational guidelines.  You will work with Engineering to ensure applications are making efficient use of our database resources.  Use best operating practices to establish and maintain security and integrity controls.  Formulate and monitor policies, procedures and standards relating to database management; propose and implement enhancements that will improve the performance and reliability of the system; proactively research and locate necessary tools and processes to identify and proactively avert troublesome trends, as they develop in order to ensure a stable and high performance environment for the MobiTV production systems.    ",bachelors degree dba proficiency mysql database management hands nosql databases cassandra solr proficient database scaling ha configurations load balancing proficient mysql clustered nonclustered configurations proficient writing optimizing sql statements performance tuning query analysis understanding mysqls underlying storage engines innodb myisam ndb clustering upgrading mysql community edition proficient scripting languages bash python replication configuration mysql defacto standards best practices mysql expertise ensuring performance security availability databases capable handling common database procedures upgrades backups recovery migration profile server resource usage optimize tweaks necessary proficient writing optimizing sql statements performance tuning query analysis integrating monitoring tools icinga prometheus grafana proficient understanding code versioning tools bitbucket identification resolution hardware software database problemsoutages mobitv services x coverage response systems alerts afterhour periods specific solutions recommendations make sure survives failures extent possible closely systems engineering test planned databases upgrades definitions structures andor documentation well input longrange database operational guidelines engineering applications making efficient use database resources use best operating practices establish maintain security integrity controls formulate monitor policies procedures standards relating database management propose implement enhancements improve performance reliability proactively research locate necessary tools processes identify proactively avert troublesome trends develop order stable performance mobitv production systems,bachelors degree dba proficiency mysql database management hands nosql databases cassandra solr proficient scaling ha configurations load balancing clustered nonclustered writing optimizing sql statements performance tuning query analysis understanding mysqls underlying storage engines innodb myisam ndb clustering upgrading community edition scripting languages bash python replication configuration defacto standards best practices expertise ensuring security availability capable handling common procedures upgrades backups recovery migration profile server resource usage optimize tweaks necessary integrating monitoring tools icinga prometheus grafana code versioning bitbucket identification resolution hardware software problemsoutages mobitv services x coverage response systems alerts afterhour periods specific solutions recommendations make sure survives failures extent possible closely engineering test planned definitions structures andor documentation well input longrange operational guidelines applications making efficient use resources operating establish maintain integrity controls formulate monitor policies relating propose implement enhancements improve reliability proactively research locate processes identify avert troublesome trends develop order stable production
245,"   Install, patch, upgrade, configure, tune and maintain MySQL databases Troubleshoot critical performance bottlenecks for MySQL databases Review and assess the impact of database design changes prior to their implementation Collaborate with other IT teams and Vendors to resolve complex and multi-disciplinary issues Ensure that databases are monitored, maintained, backed up, and available as appropriate Manage database security with an adherence to security policy Review stress testing results and provide recommendations to development teams Automate management tasks, streamline processes, and perform standard administrative functions Mentor, assist, encourage, and serve as a backup to other team members Managing Redis, Elasticsearch.  Build, scale, and administer PostgreSQL infrastructure with a focus on the performance, availability.    Understanding of MySQLâs underlying storage engines Knowledge of de-facto standards and best practices in MySQL Knowledge to upgrade to 5. x to latest versions Knowledge of limitations in MySQL and their workarounds in contrast to other popular relational databases Strong knowledge of ODBC/JDBC client/server communication Automation experience with âShell/Python/Ruby/Perlâ and âSQLâ scripting Analytical skills necessary to perform troubleshooting of errors and performance issues Work experience with OLTP, OLAP, Staging, and Data warehouse configuration Experience with configuration management like Puppet/Ansible.  Experience in Redis, Elasticsearch.  Setup PostgreSQL HA and turbo shooting scalability issues. ",install patch upgrade configure tune maintain mysql databases troubleshoot critical performance bottlenecks mysql databases review assess impact database design changes prior implementation collaborate teams vendors resolve complex multidisciplinary issues databases monitored maintained backed available appropriate manage database security adherence security policy review stress testing results recommendations development teams automate management tasks streamline processes perform standard administrative functions mentor assist encourage serve backup team members managing redis elasticsearch build scale administer postgresql infrastructure focus performance availability understanding mysqls underlying storage engines defacto standards best practices mysql upgrade x latest versions limitations mysql workarounds contrast popular relational databases odbcjdbc clientserver communication automation shellpythonrubyperl sql scripting analytical necessary perform troubleshooting errors performance issues oltp olap staging data warehouse configuration configuration management like puppetansible redis elasticsearch setup postgresql ha turbo shooting scalability issues,install patch upgrade configure tune maintain mysql databases troubleshoot critical performance bottlenecks review assess impact database design changes prior implementation collaborate teams vendors resolve complex multidisciplinary issues monitored maintained backed available appropriate manage security adherence policy stress testing results recommendations development automate management tasks streamline processes perform standard administrative functions mentor assist encourage serve backup team members managing redis elasticsearch build scale administer postgresql infrastructure focus availability understanding mysqls underlying storage engines defacto standards best practices x latest versions limitations workarounds contrast popular relational odbcjdbc clientserver communication automation shellpythonrubyperl sql scripting analytical necessary troubleshooting errors oltp olap staging data warehouse configuration like puppetansible setup ha turbo shooting scalability
246,"Masterâs Degree OR >15 years of related technical experience, preferably working with database technologies.  Must be able to perform all tasks identified in the Job Description.  Expertise in Microsoft SQL Database 2012 or above.  Expertise in Crystal Reports required.  Expertise in scripting languages or database procedures required.  Expected to have superior communication and customer service skills to support training, help desk ticket responses, and support of a large customer base.  Working knowledge of SharePoint and utilizing workflows to manage document reviews, versions, and approvals.  U. S.  Citizenship required Must be able to pass a Federal background investigation  Capable of full support and maintenance of a database, to include development, backup, performance tuning, and patching.  Design, develop, automate, manage, document and optimize database architecture.  Responsible for upgrades and patching.  Manage development, test, and production environments to ensure database functionality produces accurate results.  Ability to provide hooks into other interfaces to push/pull data from other toolsets via interfaces, APIs, or custom import scripts.  Ability to create and maintain scripts and procedures that can normalize data inputs for utilization by applications.  Focus on transaction logs, connections, formats, normalizations, and data calculations from databases to produce reports or ingest into other databases as needed.  Knowledge of establishing automated reports that are emailed out to stakeholders on a routine basis.  Ability to compose and comprehend policy, procedure, guidance, demos, and training documentation.  Participate in numerous working groups to provide training and guidance to numerous Components.  Work closely with Office of the Chief Information Security Officer  CISO  to provide guidance and oversight for all requested initiatives.   ",masters degree technical preferably database technologies must able perform tasks identified job description expertise microsoft sql database expertise crystal reports expertise scripting languages database procedures expected superior communication customer service support training help desk ticket responses support customer base sharepoint utilizing workflows manage document reviews versions approvals u citizenship must able pass federal background investigation capable full support maintenance database include development backup performance tuning patching design develop automate manage document optimize database architecture responsible upgrades patching manage development test production environments database functionality produces accurate results hooks interfaces pushpull data toolsets via interfaces apis custom import scripts create maintain scripts procedures normalize data inputs utilization applications focus transaction logs connections formats normalizations data calculations databases produce reports ingest databases needed establishing automated reports emailed stakeholders routine basis compose comprehend policy procedure guidance demos training documentation participate numerous groups training guidance numerous components closely office chief information security officer ciso guidance oversight requested initiatives,masters degree technical preferably database technologies must able perform tasks identified job description expertise microsoft sql crystal reports scripting languages procedures expected superior communication customer service support training help desk ticket responses base sharepoint utilizing workflows manage document reviews versions approvals u citizenship pass federal background investigation capable full maintenance include development backup performance tuning patching design develop automate optimize architecture responsible upgrades test production environments functionality produces accurate results hooks interfaces pushpull data toolsets via apis custom import scripts create maintain normalize inputs utilization applications focus transaction logs connections formats normalizations calculations databases produce ingest needed establishing automated emailed stakeholders routine basis compose comprehend policy procedure guidance demos documentation participate numerous groups components closely office chief information security officer ciso oversight requested initiatives
247, Active Secret clearance   Database administration on Oracle servers  ,active secret clearance database administration oracle servers,active secret clearance database administration oracle servers
248,"That candidate needs to possess a minimum 8 years of experience Must have strong database administration and development Experience with database optimization Demonstrated competency in accurately identifying the scope of work and preparing thorough, accurate and detailed schedule estimates.     ",candidate needs possess minimum must database administration development database optimization demonstrated competency accurately identifying scope preparing thorough accurate detailed schedule estimates,candidate needs possess minimum must database administration development optimization demonstrated competency accurately identifying scope preparing thorough accurate detailed schedule estimates
249,Bachelors Degree At least 8 years of relevant experience SQL; Oracle; Powershell    ,bachelors degree least relevant sql oracle powershell,bachelors degree least relevant sql oracle powershell
250,"  One plus years of experience working with Oracle 12c would be a plus One plus years of experience working with Hadoop platform would be a plus Good understanding and experience of OS administration and SAN provisioning.  Experience with SQL Server HA solutions such as Always-On, Replication, Clustering, log shipping, etc. ,   ",one plus oracle c would plus one plus hadoop platform would plus good understanding os administration san provisioning sql server ha solutions alwayson replication clustering log shipping,one plus oracle c would hadoop platform good understanding os administration san provisioning sql server ha solutions alwayson replication clustering log shipping
251," Successful completion of a Bachelor's Degree or relevant Technical / Business Experience  Design, Coding, Testing, Documentation in the areas of Development and Maintenance Ownership of assigned software and non-software deliverables Liaison with Business Analysts and/or internal / external customers to ensure that requirements are understood Production of accurate, unambiguous technical design specifications to the required level of detail in the timescales as defined by the PM Production, preparation and execution of unit test plans Production of efficient and fully documented code.  Production of supporting technical and installation documentation for internal and external publication Achievement of agreed productivity targets in order to ensure developments are delivered within budget, to schedule and to defined quality standards Completion of all necessary software and non-software components in the timescales as defined by the Project Manager Ability to work with little day to day supervision from project and/or line manager Quality and Adherence to Standards Tech Specs, Code and/or Unit Test Plans produced are all in line with the Traceability Matrix/Functional Specification.  Ensure all work is reviewed to ensure adherence to the relevant development standards Peer review and sign-off of others work Timely and accurate reporting of project status as required by Line or Project Manager Production and revision of accurate detailed estimates Escalate product issues and suggest product improvements Escalate all issues in a timely fashion  ",successful completion bachelors degree relevant technical business design coding testing documentation areas development maintenance ownership assigned software nonsoftware deliverables liaison business analysts andor internal external customers understood production accurate unambiguous technical design specifications level detail timescales defined pm production preparation execution unit test plans production efficient fully documented code production supporting technical installation documentation internal external publication achievement agreed productivity targets order developments delivered within budget schedule defined standards completion necessary software nonsoftware components timescales defined project manager little day day supervision project andor line manager adherence standards tech specs code andor unit test plans produced line traceability matrixfunctional specification reviewed adherence relevant development standards peer review signoff others timely accurate reporting project status line project manager production revision accurate detailed estimates escalate product issues suggest product improvements escalate issues timely fashion,successful completion bachelors degree relevant technical business design coding testing documentation areas development maintenance ownership assigned software nonsoftware deliverables liaison analysts andor internal external customers understood production accurate unambiguous specifications level detail timescales defined pm preparation execution unit test plans efficient fully documented code supporting installation publication achievement agreed productivity targets order developments delivered within budget schedule standards necessary components project manager little day supervision line adherence tech specs produced traceability matrixfunctional specification reviewed peer review signoff others timely reporting status revision detailed estimates escalate product issues suggest improvements fashion
252," College degree  B. S.   in Computer Science, Software Engineering, Information Management Systems or a related discipline.  Equivalent professional experience will be considered in lieu of degree Must be a U. S.  Citizen with at least an interim DOD Secret clearance or higher Professional Experience  at least ten  10  years related technical experience, with database design, development and implementation in a Mainframe Environment Previous experience in a CA Datacom environment, Online and Batch URT / Data Dictionary and Datacom/DB Utilities.  The Lead DBA will be skilled in debugging and tuning RAAT and SQL and is proficient with mainframe MVS/JCL and Utilities.  Experience with database monitoring and tuning tools, REXX and CLIST, and CA products to include CA-1 and CA-7 Experience with object oriented design and development  OODD , Service Oriented Architecture  SOA  Ability to communicate OODD and SOA principles and best practices Acts independently to expose and resolve problems Experience with source code control systems and concurrent development workflows  Git preferred  Ability to apply estimation techniques to software development efforts Ability to identify and manage risk Working knowledge of and ability to assist others in the use of database engineering tools to support process improvement Excellent written and verbal communication skills Strong collaboration skills and desire to work within a team Understanding of all elements of the software development life cycle, including planning, development, requirements management, CM, quality assurance, and release management Highly responsible, team-oriented individual with very strong work ethic and a self-starter  Designing, developing and implementing custom software and database application capabilities for a legacy personnel system and modernized systems with limited oversight Serve a lead role guiding teammates and promoting a collaborative environment with a do what it takes attitude to ensure product and team success Implement strategic goals Provide significant improvements to the product s  being supported Establish operational plans for technical area Briefs program executive leadership on risks and/or issues Active participation in release and sprint planning, artifact creation, sprint testing, regression testing, demonstrations and retrospectives and solution releases Support release planning with conceptual design and development / refinement of software engineering guidelines Analyzing complex project-related problems and creating innovative solutions involving, scheduling, technology, methodology, tools and solution components Ensuring product quality and timeliness of work, providing advice and guidance, resolving problems to meet objectives, and providing periodic performance reports Provide input on best practices and procedures Developing new and refining existing process to enhance quality and productivity Provide mentoring to junior members of the team Provide 24x7 on call support if needed as part of a scheduled rotation with other team members.  Administration of Database system for Development, SIMT, TEST and two Production environments on advanced platform.    ",college degree b computer science software engineering information management systems discipline professional considered lieu degree must u citizen least interim dod secret clearance higher professional least ten technical database design development implementation mainframe previous ca datacom online batch urt data dictionary datacomdb utilities lead dba skilled debugging tuning raat sql proficient mainframe mvsjcl utilities database monitoring tuning tools rexx clist ca products include ca ca object oriented design development oodd service oriented architecture soa communicate oodd soa principles best practices acts independently expose resolve problems source code control systems concurrent development workflows git apply estimation techniques software development efforts identify manage risk assist others use database engineering tools support process improvement written verbal communication collaboration desire within team understanding elements software development life cycle planning development management cm assurance release management highly responsible teamoriented individual ethic selfstarter designing developing implementing custom software database application capabilities legacy personnel modernized systems limited oversight serve lead role guiding teammates promoting collaborative takes attitude product team success implement strategic goals significant improvements product supported establish operational plans technical area briefs program executive leadership risks andor issues active participation release sprint planning artifact creation sprint testing regression testing demonstrations retrospectives solution releases support release planning conceptual design development refinement software engineering guidelines analyzing complex projectrelated problems creating innovative solutions involving scheduling technology methodology tools solution components ensuring product timeliness providing advice guidance resolving problems meet objectives providing periodic performance reports input best practices procedures developing refining existing process enhance productivity mentoring junior members team x call support needed part scheduled rotation team members administration database development simt test two production environments advanced platform,college degree b computer science software engineering information management systems discipline professional considered lieu must u citizen least interim dod secret clearance higher ten technical database design development implementation mainframe previous ca datacom online batch urt data dictionary datacomdb utilities lead dba skilled debugging tuning raat sql proficient mvsjcl monitoring tools rexx clist products include object oriented oodd service architecture soa communicate principles best practices acts independently expose resolve problems source code control concurrent workflows git apply estimation techniques efforts identify manage risk assist others use support process improvement written verbal communication collaboration desire within team understanding elements life cycle planning cm assurance release highly responsible teamoriented individual ethic selfstarter designing developing implementing custom application capabilities legacy personnel modernized limited oversight serve role guiding teammates promoting collaborative takes attitude product success implement strategic goals significant improvements supported establish operational plans area briefs program executive leadership risks andor issues active participation sprint artifact creation testing regression demonstrations retrospectives solution releases conceptual refinement guidelines analyzing complex projectrelated creating innovative solutions involving scheduling technology methodology components ensuring timeliness providing advice guidance resolving meet objectives periodic performance reports input procedures refining existing enhance productivity mentoring junior members x call needed part scheduled rotation administration simt test two production environments advanced platform
253,"     Experience in DB installation, OS, management, and partitioning.  Virtual environments Direct/manage workloads, assignments of DB team Customer management skills Scheduling/duration of work Experience in both lab and production environments",db installation os management partitioning virtual environments directmanage workloads assignments db team customer management schedulingduration lab production environments,db installation os management partitioning virtual environments directmanage workloads assignments team customer schedulingduration lab production
254," 5 or more years of experience required in related field  Finance, IT, Engineering .  Proficient in Microsoft Office Suite, and other financial tools  i. e.  Hyperion .  Excellent interpersonal skills to work effectively with teams throughout organization.  Advanced financial analysis skills.  Financial modeling and data analysis skills.  Ability to adapt to change in accordance with the business needs of the organization.  Operate with ownership, be a self-starter, and have a strong attention to detail.    Serves as an expert for Hyperion Planning and Essbase as used for business planning and management reporting across the company Performs data loads and monitors them for accuracy and timeliness Maintains production databases to ensure integrity, performance, accessibility, and recoverability of data Works closely with the Finance & Accounting and Business Operations organizations and other internal customers to develop planning methodologies and transform business requirements into logical data models Develops ad hoc planning/reporting tools to support various non-standard planning/reporting activities Maintains ETL mapping tables and ensures integration of data from various sources through data design Performs quality control and auditing of databases to ensure accurate and appropriate use of data Maintains end user security, including setting up new user accounts, and creating security filters and user groups Works closely with IT regarding system performance, maintenance and optimization Leads problem determination  root cause analysis  and documents the source of problems and their resolution.  Recognizes and analyzes trends in errors so as to identify and install long term solutions  ",finance engineering proficient microsoft office suite financial tools e hyperion interpersonal effectively teams throughout organization advanced financial analysis financial modeling data analysis adapt change accordance business needs organization operate ownership selfstarter attention detail serves expert hyperion planning essbase used business planning management reporting across company performs data loads monitors accuracy timeliness maintains production databases integrity performance accessibility recoverability data works closely finance accounting business operations organizations internal customers develop planning methodologies transform business logical data models develops ad hoc planningreporting tools support various nonstandard planningreporting activities maintains etl mapping tables ensures integration data various sources data design performs control auditing databases accurate appropriate use data maintains end user security setting user accounts creating security filters user groups works closely regarding performance maintenance optimization leads problem determination root cause analysis documents source problems resolution recognizes analyzes trends errors identify install long term solutions,finance engineering proficient microsoft office suite financial tools e hyperion interpersonal effectively teams throughout organization advanced analysis modeling data adapt change accordance business needs operate ownership selfstarter attention detail serves expert planning essbase used management reporting across company performs loads monitors accuracy timeliness maintains production databases integrity performance accessibility recoverability works closely accounting operations organizations internal customers develop methodologies transform logical models develops ad hoc planningreporting support various nonstandard activities etl mapping tables ensures integration sources design control auditing accurate appropriate use end user security setting accounts creating filters groups regarding maintenance optimization leads problem determination root cause documents source problems resolution recognizes analyzes trends errors identify install long term solutions
255,"Bachelorâs or Masterâs degree in Computer Science or related fields 4+ years of experience in Software development with moderately complex products Proficient in PL/SQL, Python or Shell scripting Experience with Oracle Database Familiarity with Linux operating system Familiarity with Java or C++ Familiarity with Security concepts  Encryption, PKI etc.   Exposure to Data analytics is a plus Self-starter and deliver tasks with minimal supervision    Bachelorâs or Masterâs degree in Computer Science or related fields 4+ years of experience in Software development with moderately complex products Proficient in PL/SQL, Python or Shell scripting Experience with Oracle Database Familiarity with Linux operating system Familiarity with Java or C++ Familiarity with Security concepts  Encryption, PKI etc.   Exposure to Data analytics is a plus Self-starter and deliver tasks with minimal supervision",bachelors masters degree computer science fields software development moderately complex products proficient plsql python shell scripting oracle database familiarity linux operating familiarity java c familiarity security concepts encryption pki exposure data analytics plus selfstarter deliver tasks minimal supervision bachelors masters degree computer science fields software development moderately complex products proficient plsql python shell scripting oracle database familiarity linux operating familiarity java c familiarity security concepts encryption pki exposure data analytics plus selfstarter deliver tasks minimal supervision,bachelors masters degree computer science fields software development moderately complex products proficient plsql python shell scripting oracle database familiarity linux operating java c security concepts encryption pki exposure data analytics plus selfstarter deliver tasks minimal supervision
256,"  GSMA has recently migrated to Salesforce Marketing Cloud as an enterprise automation solution.  The Senior Manager, CRM Database Marketing will be working with both the Event Marketing team and other teams across the business to prioritize projects related to this.  Managing all CRM elements related to events including the delivery of sales leads, assisting with forecasts, and managing strict timelines.  Executing on long-term strategy.  Delivery of accurate data, generated from multiple sources, within strict timelines.   ",gsma recently migrated salesforce marketing cloud enterprise automation solution senior manager crm database marketing event marketing team teams across business prioritize projects managing crm elements events delivery sales leads assisting forecasts managing strict timelines executing longterm strategy delivery accurate data generated multiple sources within strict timelines,gsma recently migrated salesforce marketing cloud enterprise automation solution senior manager crm database event team teams across business prioritize projects managing elements events delivery sales leads assisting forecasts strict timelines executing longterm strategy accurate data generated multiple sources within
257,CASP CertificationExperience with DR/COOP technologies associated with MSSQLNetApp SnapManager for MSSQL    ,casp certificationexperience drcoop technologies associated mssqlnetapp snapmanager mssql,casp certificationexperience drcoop technologies associated mssqlnetapp snapmanager mssql
258,"Highly specialized in Oracle 12c RAC Database Administration and Technical Architecture, including but not limited to database administration, ASM Storage, SCAN Listener, RMAN backup and recovery, Performance Tuning, Database Refreshes from Prod to Lower Environments.  Team lead or supervisory experience.  SQL & PLSQL query development experience.  Proven ability to work independently and as a team member.  Good communication  written and oral  and interpersonal skills.  Good organizational, multi-tasking, and time-management skills.  Comfort with Oracle Enterprise Manager  OEM  configuration is desired.  8+ years of experience with specialized software products and/or technologies.  US Citizen, required to obtain the Public Trust.     Acts independently under general direction.  Provides technical leadership for Oracle database management areas and Application Support.  Supports application software maintenance  On-Call Rotation , including performance tuning and availability analysis, complex software upgrades and troubleshooting patching anomalies.  Provides technical assistance and advice on complex activities.  Modifies, and maintains complex systems and subsystems, using vendor products and utilities for overall system operations.  Works actively with vendors such as Oracle to resolve complex application software issues or plan help planning future work.  Apply analytical techniques when gathering information from users, defining work problems, designing technology solutions, and developing procedures to resolve required programs.  Researches new vendor products and upgrade releases and patches.  Compares alternatives, prepares recommendations for system improvement for management and user consideration.   ",highly specialized oracle c rac database administration technical architecture limited database administration asm storage scan listener rman backup recovery performance tuning database refreshes prod lower environments team lead supervisory sql plsql query development proven independently team member good communication written oral interpersonal good organizational multitasking timemanagement comfort oracle enterprise manager oem configuration desired specialized software products andor technologies us citizen obtain public trust acts independently general direction provides technical leadership oracle database management areas application support supports application software maintenance oncall rotation performance tuning availability analysis complex software upgrades troubleshooting patching anomalies provides technical assistance advice complex activities modifies maintains complex systems subsystems vendor products utilities overall operations works actively vendors oracle resolve complex application software issues plan help planning future apply analytical techniques gathering information users defining problems designing technology solutions developing procedures resolve programs researches vendor products upgrade releases patches compares alternatives prepares recommendations improvement management user consideration,highly specialized oracle c rac database administration technical architecture limited asm storage scan listener rman backup recovery performance tuning refreshes prod lower environments team lead supervisory sql plsql query development proven independently member good communication written oral interpersonal organizational multitasking timemanagement comfort enterprise manager oem configuration desired software products andor technologies us citizen obtain public trust acts general direction provides leadership management areas application support supports maintenance oncall rotation availability analysis complex upgrades troubleshooting patching anomalies assistance advice activities modifies maintains systems subsystems vendor utilities overall operations works actively vendors resolve issues plan help planning future apply analytical techniques gathering information users defining problems designing technology solutions developing procedures programs researches upgrade releases patches compares alternatives prepares recommendations improvement user consideration
259," Experience loading Oracle database products, and configuring, maintaining, and optimizing Oracle databases Possess knowledge of performing detailed performance analysis and resource utilization of the assigned systems Possess leadership experience to assure appropriate changes, upgrades, and enhancements are made based on the technical analysis Knowledge of Oracle database products and baselines Experience with Oracle Real Application Clusters  RAC  preferred Experience with RedHat Linux preferred Certifications in database systems and other COTS products are desired but not required.    Experience loading Oracle database products, and configuring, maintaining, and optimizing Oracle databases Possess knowledge of performing detailed performance analysis and resource utilization of the assigned systems Possess leadership experience to assure appropriate changes, upgrades, and enhancements are made based on the technical analysis Knowledge of Oracle database products and baselines Experience with Oracle Real Application Clusters  RAC  preferred Experience with RedHat Linux preferred Certifications in database systems and other COTS products are desired but not required.   ",loading oracle database products configuring maintaining optimizing oracle databases possess performing detailed performance analysis resource utilization assigned systems possess leadership assure appropriate changes upgrades enhancements made based technical analysis oracle database products baselines oracle real application clusters rac redhat linux certifications database systems cots products desired loading oracle database products configuring maintaining optimizing oracle databases possess performing detailed performance analysis resource utilization assigned systems possess leadership assure appropriate changes upgrades enhancements made based technical analysis oracle database products baselines oracle real application clusters rac redhat linux certifications database systems cots products desired,loading oracle database products configuring maintaining optimizing databases possess performing detailed performance analysis resource utilization assigned systems leadership assure appropriate changes upgrades enhancements made based technical baselines real application clusters rac redhat linux certifications cots desired
260,"Six  6  years of business or related IT experience is required.  Bachelor's degree in a business or related technical discipline from an accredited college or university is required.  Two  2  years of additional business or related IT experience may be substituted for a bachelor's degree.  Solid understanding of RMAN 'recover of copy' instructions and at least basic understanding of Streams replication and hopefully GoldenGate.  Highly experienced with PL/SQL scripting.  Highly experienced Linux shell scripting  csh, bash - mainly bash some legacy csh .  Solid communication skills - interface with Govt.  and contractor DBEs.  Solid knowledge of software life-cycle and CM practices.  Previous work for an Intelligence Community agency, highly desired.   Six  6  years of business or related IT experience is required.  Bachelor's degree in a business or related technical discipline from an accredited college or university is required.  Two  2  years of additional business or related IT experience may be substituted for a bachelor's degree.  Solid understanding of RMAN 'recover of copy' instructions and at least basic understanding of Streams replication and hopefully GoldenGate.  Highly experienced with PL/SQL scripting.  Highly experienced Linux shell scripting  csh, bash - mainly bash some legacy csh .  Solid communication skills - interface with Govt.  and contractor DBEs.  Solid knowledge of software life-cycle and CM practices.  Previous work for an Intelligence Community agency, highly desired.   Installing and upgrading the Oracle server and application tools.  Allocating system storage and planning future storage requirements for the database system.  Creating primary database storage structures  tablespaces  after application developers have designed an application.  Creating primary objects  tables, views, indexes  once application developers have designed an application.  Modifying the database structure, as necessary, from information given by application developers.  Enrolling users and maintaining system security.  Ensuring compliance with your Oracle license agreement.  Controlling and monitoring user access to the database.  Monitoring and optimizing the performance of the database.  Planning for backup and recovery of database information.  Maintaining archived data on tape.  Backing up and restoring the database.  Contacting Oracle Corporation for technical support.    ",six business bachelors degree business technical discipline accredited college university two additional business may substituted bachelors degree solid understanding rman recover copy instructions least basic understanding streams replication hopefully goldengate highly experienced plsql scripting highly experienced linux shell scripting csh bash mainly bash legacy csh solid communication interface govt contractor dbes solid software lifecycle cm practices previous intelligence community agency highly desired six business bachelors degree business technical discipline accredited college university two additional business may substituted bachelors degree solid understanding rman recover copy instructions least basic understanding streams replication hopefully goldengate highly experienced plsql scripting highly experienced linux shell scripting csh bash mainly bash legacy csh solid communication interface govt contractor dbes solid software lifecycle cm practices previous intelligence community agency highly desired installing upgrading oracle server application tools allocating storage planning future storage database creating primary database storage structures tablespaces application developers designed application creating primary objects tables views indexes application developers designed application modifying database structure necessary information given application developers enrolling users maintaining security ensuring compliance oracle license agreement controlling monitoring user access database monitoring optimizing performance database planning backup recovery database information maintaining archived data tape backing restoring database contacting oracle corporation technical support,six business bachelors degree technical discipline accredited college university two additional may substituted solid understanding rman recover copy instructions least basic streams replication hopefully goldengate highly experienced plsql scripting linux shell csh bash mainly legacy communication interface govt contractor dbes software lifecycle cm practices previous intelligence community agency desired installing upgrading oracle server application tools allocating storage planning future database creating primary structures tablespaces developers designed objects tables views indexes modifying structure necessary information given enrolling users maintaining security ensuring compliance license agreement controlling monitoring user access optimizing performance backup recovery archived data tape backing restoring contacting corporation support
